"Id","Distance.band","Distance.band.used.for.weighting","Urban.rural","Market","ISP","Technology","LLU","Headline.speed","Download.speed..Mbit.s..24.hrs","Download.speed..Mbit.s..Max","Download.speed..Mbit.s..8.10pm.weekday","Upload.speed..Mbit.s.24.hour","Upload.speed..Mbit.s.Max","Upload.speed..Mbit.s.8.10pm.weekday","DNS.resolution..ms.24.hour","DNS.failure....24.hour","DNS.resolution..ms.8.10pm.weekday","DNS.failure....8.10pm.weekday","Jitter.up..ms.24.hour","Jitter.down..ms.24.hour","Jitter.up..ms.8.10pm.weekday","Jitter.down..ms.8.10pm.weekday","Latency..ms.24.hour","Packet.loss....24.hour","Latency..ms.8.10pm.weekday","Packet.loss....8.10pm.weekday","Web.page..ms.24.hour","Web.page..ms.8.10pm.weekday","isp.weights","nat.weights"
"1215",168382,"385-582","473-737","Urban",3,"Sky","ADSL","LLU",20,14.0615,16.6931,13.9485,1.114,1.165,1.114,10.149,0,9.683,0,0.619,0.307,0.684,0.321,7.011,0,7.171,0,757.976,623.364,0.66,0.1303
"1216",168384,"385-582","0-473","Urban",1,"TalkTalk","ADSL","LLU",20,12.4451,13.4288,12.9272,0.794,0.842,0.782,22.496,0.001,21.009,0,1.432,0.495,1.566,0.561,27.255,0.006,26.236,0.002,693.714,NA,0,0.0673
"1217",168392,"1992-2563","","Urban",3,"Virgin","Cable","Cable",50,53.8749,54.2408,53.9396,3.049,3.106,3.058,12.127,0.002,13.521,0.012,2.217,0.242,2.551,0.637,9.196,0.001,10.037,0.003,155.286,189.134,1,0.088
"1218",168410,"1367-1635","","Urban",3,"Plusnet","FTTC","Non-LLU",40,34.4567,36.6261,34.2187,6.25,6.381,6.21,17.406,0.002,17.486,0,0.357,0.449,0.368,0.568,16.96,0.001,17.657,0.001,245.048,208.245,1,NA
"1219",168412,"763-946","","Urban",3,"Virgin","Cable","Cable",50,54.1527,54.2098,54.1222,3.047,3.106,3.041,12.599,0.001,12.808,0,2.026,0.095,2.027,0.13,9.211,0.001,9.354,0,175.145,186.945,1,0.0475
"1220",168414,"1635-1992","","Urban",3,"BT","FTTC","Non-LLU",40,37.01,37.4228,36.9365,6.255,6.379,6.245,14.924,0.001,15.001,0,0.394,0.287,0.4,0.31,13.448,0.001,13.539,0,205.611,236.559,1,0.0568
"1221",168418,"1367-1635","","Urban",3,"Virgin","Cable","Cable",30,28.6242,31.5857,27.5761,1.981,2.021,1.98,12.717,0.001,13.162,0,1.258,0.35,1.294,0.852,13.488,0.002,14.485,0,274.48,361.666,1,0.3733
"1222",168422,"763-946","","Urban",3,"Virgin","Cable","Cable",60,36.9752,37.5966,36.871,9.719,10.034,9.732,13.751,0,12.733,0,0.304,0.411,0.316,0.386,13.225,0,13.212,0.001,224.035,187.361,NA,NA
"1223",168426,"0-385","","Urban",3,"Virgin","Cable","Cable",50,53.2818,54.0268,53.5568,3.052,3.111,3.066,12.221,0,13.552,0,1.576,0.211,1.859,0.275,8.67,0,9.067,0,159.67,134.051,1,0.0279
"1224",168434,"763-946","","Urban",3,"Virgin","Cable","Cable",50,51.7511,54.0013,51.2269,3.015,3.117,3.03,20.661,0.001,20.206,0,4.626,0.239,5.351,0.329,19.075,0.002,19.204,0,316.694,331.359,1,0.0475
"1225",168446,"0-385","","Urban",3,"Virgin","Cable","Cable",30,30.2605,31.1805,28.7522,1.973,2.016,1.974,12.304,0.001,15.579,0,2.63,0.593,NA,NA,10.966,0,13.896,0.001,213.01,235.449,1,0.1654
"1226",168448,"582-763","","Urban",2,"Virgin","Cable","Cable",30,30.5375,31.3004,30.0852,1.977,2.021,1.983,15.105,0.001,17.509,0,3.138,0.422,4.443,1.315,11.964,0.001,14.851,0.002,236.52,262.668,1,0.0963
"1227",168450,"946-1143","","Urban",3,"Virgin","Cable","Cable",50,53.73,54.0112,53.282,3.052,3.107,3.037,12.074,0,12.118,0,1.332,0.19,1.397,0.234,8.592,0.001,8.762,0.002,192.711,296.035,1,0.0475
"1228",168458,"763-946","","Urban",3,"TalkTalk","FTTC","Non-LLU",40,35.05,37.1119,33.9786,1.921,1.989,1.914,NA,NA,NA,NA,0.763,0.643,0.861,0.857,24.032,0,24.561,0,NA,NA,1,0.0185
"1229",168470,"1992-2563","","Urban",3,"Plusnet","FTTC","Non-LLU",80,70.025,72.6046,68.3871,16.285,17.547,15.966,16.036,0,16.524,0,0.634,0.298,0.538,0.367,15.751,0.001,16.549,0,228.735,254.27,1,NA
"1230",168472,"2563-5000","","Urban",3,"Zen","FTTC","Non-LLU",40,22.1909,24.6804,22.1302,6.753,6.84,6.75,23.217,0,22.98,0,0.397,0.385,0.411,0.413,14.373,0.001,14.766,0,285.432,337.219,NA,0.0597
"1231",168474,"763-946","","Urban",2,"BT","FTTC","Non-LLU",80,57.7843,58.8262,57.496,17.65,17.827,17.621,24.386,0.002,24.468,0,0.298,0.324,0.313,0.355,23.569,0,23.229,0,277.301,303.929,1,NA
"1232",168720,"1367-1635","","Urban",3,"Virgin","Cable","Cable",50,53.5571,54.0268,53.6146,2.997,3.07,3.006,14.222,0.002,15.019,0.002,1.482,0.219,1.742,0.264,14.768,0,15.087,0,215.602,226.53,1,0.063
"1233",168724,"0-385","","Urban",3,"BT","FTTC","Non-LLU",80,73.461,74.1325,73.5533,16.939,17.398,16.956,20.497,0.001,20.386,0,0.279,0.244,0.302,0.269,20.187,0,20.038,0.006,251.018,250.002,1,NA
"1234",168726,"2563-5000","","Rural",3,"BT","ADSL","Non-LLU",2,1.4377,1.6947,1.3442,0.496,0.55,0.493,37.709,0.001,44.841,0.007,0.813,0.679,0.792,0.701,76.468,0.002,92.291,0.003,2699.174,2730.501,NA,NA
"1235",168728,"0-385","","",0,"Virgin","Cable","Cable",50,51.6393,54.0212,45.7861,2.722,3.103,2.228,20.313,0.001,39.641,0.007,6.032,0.187,NA,NA,30.816,0.001,30.404,0,302.081,432.937,1,NA
"1236",168730,"1635-1992","1680-2274","Urban",3,"TalkTalk","ADSL","Non-LLU",20,6.7442,6.7534,6.7417,0.694,0.72,0.688,49.396,0.001,49.828,0,0.686,0.568,0.792,0.662,39.448,0,39.647,0,728.818,778.813,1.25,0.0211
"1237",168734,"582-763","","Urban",3,"Plusnet","FTTC","Non-LLU",80,70.9675,71.5978,70.7733,17.19,17.647,17.178,16.961,0,17.093,0,0.233,0.248,0.263,0.376,16.964,0,17.117,0,245.158,242.871,1,NA
"1238",168738,"763-946","","Urban",2,"Orange","FTTC","Non-LLU",80,71.7256,74.3291,69.5627,17.764,19.019,17.721,NA,NA,NA,NA,0.373,0.565,0.37,1.955,14.525,0,15.448,0,NA,NA,1,NA
"1239",168740,"946-1143","1001-1299","Urban",3,"Sky","ADSL","Non-LLU",20,7.3261,9.5595,7.4353,0.54,0.74,0.515,44.494,0.001,45.097,0,1.878,0.429,4.369,0.46,31.805,0.006,32.051,0.003,882.831,878.041,1.07,0.2217
"1240",168742,"1992-2563","","Rural",1,"BT","ADSL","Non-LLU",8,1.8877,2.026,1.8967,0.376,0.401,0.376,54.224,0.001,53.975,0,1.638,1.396,1.845,1.852,49.376,0.001,51.869,0.003,2042.41,2191.074,0,0.0508
"1241",168744,"1143-1367","","Urban",2,"Sky","FTTC","Non-LLU",40,37.2387,37.5917,37.2866,9.498,9.706,9.512,16.478,0,14.38,0,0.226,0.223,0.231,0.232,14.088,0,14.183,0.001,238.726,300.335,1,NA
"1242",168746,"1367-1635","","Urban",3,"BT","FTTC","Non-LLU",80,73.4737,73.6866,73.3553,18.587,18.773,18.593,14.103,0,14.168,0,0.299,0.335,0.306,0.332,13.547,0,13.706,0,210.812,211.412,1,0.0239
"1243",168748,"582-763","","Urban",3,"TalkTalk","FTTC","Non-LLU",40,32.6553,37.3336,31.3282,1.834,1.877,1.837,23.438,0,26,0,0.593,0.543,0.787,0.823,16.425,0.001,17.38,0.001,234.891,NA,1,0.0109
"1244",168750,"763-946","","Urban",3,"BT","FTTC","Non-LLU",80,42.6395,42.9312,42.6062,9.323,10.158,9.078,12.995,0,12.709,0,0.315,0.32,0.321,0.361,11.367,0.002,10.777,0.004,185.218,147.265,1,0.018
"1245",168756,"0-385","","Urban",3,"Plusnet","ADSL","Non-LLU",8,2.407,2.4434,2.4156,0.375,0.4,0.368,33.293,0,33.506,0,1.146,0.744,1.172,0.872,32.823,0,33.094,0,1551.338,1563.622,NA,0.0226
"1246",169610,"385-582","0-582","Urban",3,"Orange","ADSL","Non-LLU",20,15.488,16.3288,15.4595,0.931,0.975,0.934,21.223,0.003,23.883,0.002,0.528,0.602,0.507,1.339,15.057,0.004,15.907,0.003,527.898,442.61,0.54,0.0576
"1247",169616,"582-763","","Urban",3,"BT","FTTC","Non-LLU",80,63.711,64.9086,63.5225,17.277,17.631,17.297,23.866,0.001,23.831,0,0.222,0.208,0.214,0.235,22.251,0,22.454,0,282.571,333.058,1,NA
"1248",169620,"1367-1635","","Urban",3,"BT","FTTC","Non-LLU",80,45.6124,47.6806,43.2325,13.63,14.102,13.464,25.367,0.001,25.363,0,0.27,0.405,0.28,0.842,23.12,0.001,23.538,0,316.361,345.974,1,0.0239
"1249",172328,"1992-2563","","Urban",3,"Sky","FTTC","Non-LLU",40,19.8545,21.0091,19.8234,3.496,3.624,3.5,17.19,0,16.882,0,0.255,0.2,0.256,0.222,15.32,0,15.377,0.001,283.725,308.023,1,0.0308
"1250",172330,"1992-2563","","Urban",3,"Plusnet","FTTC","Non-LLU",80,69.6039,72.8982,67.748,18.51,18.722,18.442,11.371,0,11.813,0,0.278,0.294,0.328,0.399,10.886,0.001,10.921,0,156.201,171.611,1,NA
"1251",172334,"2563-5000","","Urban",3,"BT","FTTC","Non-LLU",40,24.0395,24.8373,23.9667,6.345,6.745,6.34,17.136,0,17.253,0,0.402,0.434,0.406,0.488,16.29,0.001,16.342,0,246.843,230.586,1,0.1098
"1252",172338,"1143-1367","1299-1680","Urban",3,"Sky","ADSL","LLU",20,13.6412,14.7909,14.2351,1.104,1.183,1.118,15.918,0.001,12.901,0.002,0.493,1.03,0.502,0.207,11.829,0.002,11.336,0.001,795.062,764.469,0.87,0.2942
"1253",172340,"1367-1635","","Urban",3,"Plusnet","FTTC","Non-LLU",80,66.738,70.2528,64.1044,18.558,18.761,18.576,8.314,0,8.243,0,0.31,0.354,0.316,0.45,8.015,0.001,8.13,0.001,240.001,183.993,1,NA
"1254",172344,"946-1143","","Urban",3,"Plusnet","FTTC","Non-LLU",80,56.7227,59.1106,56.7805,17.138,17.397,17.198,23.551,0,23.605,0,0.204,0.221,0.203,0.254,22.828,0.001,22.93,0,259.88,284.492,1,NA
"1255",172346,"1367-1635","","Urban",3,"Orange","FTTC","Non-LLU",40,29.3197,35.3011,27.9452,7.201,7.573,7.199,NA,NA,NA,NA,0.34,0.466,0.347,1.301,20.614,0.001,21.397,0,NA,NA,1,NA
"1256",172352,"385-582","","Urban",3,"Plusnet","FTTC","Non-LLU",80,63.179,70.7808,62.8127,18.536,18.766,18.411,21.752,0,22.278,0,0.319,0.376,0.348,0.474,21.348,0.001,21.316,0,260.115,267.902,1,NA
"1257",172354,"582-763","","Urban",3,"Plusnet","FTTC","Non-LLU",80,70.6146,72.2928,69.069,17.026,17.352,17.035,8.329,0.001,8.615,0,0.236,0.239,0.284,0.333,8.158,0.001,8.361,0,206.036,147.592,1,NA
"1258",172356,"385-582","","Urban",3,"Virgin","Cable","Cable",152,153.3364,159.205,150.3042,10.228,10.792,10.201,12.861,0.001,13.186,0,1.986,0.166,2.411,0.196,9.989,0.001,10.384,0,163.736,142.3,1,NA
"1259",172360,"582-763","","Urban",3,"Plusnet","FTTC","Non-LLU",80,68.3751,72.0024,66.8778,17.302,17.675,17.305,18.376,0,18.21,0,0.233,0.28,0.25,0.535,18.064,0,18.392,0,237.106,204.579,1,NA
"1260",172366,"1992-2563","","Urban",3,"Plusnet","FTTC","Non-LLU",80,57.2303,59.1921,56.711,17.263,17.596,17.249,14.904,0,15.09,0,0.274,0.31,0.28,0.393,14.649,0.001,14.556,0.001,218.232,245.767,1,NA
"1261",172368,"2563-5000","","Urban",3,"Plusnet","FTTC","Non-LLU",80,46.5314,49.4148,46.665,14.548,14.793,14.546,12.772,0.002,12.755,0.029,0.257,0.273,0.292,0.538,12.72,0,12.613,0,199.113,173.945,1,NA
"1262",172370,"763-946","","Rural",2,"Sky","FTTC","Non-LLU",40,37.2623,37.7068,37.1558,9.692,9.738,9.685,25.388,0,22.475,0,0.287,0.334,0.285,0.349,21.142,0.001,20.959,0,270.598,296.222,1,NA
"1263",172372,"0-385","0-582","Urban",3,"Plusnet","ADSL","Non-LLU",20,19.4775,21.3342,19.5306,1.036,1.068,1.041,21.299,0.001,21.632,0.003,0.97,0.334,0.579,0.423,20.619,0.001,20.818,0.001,398.534,434.768,0.45,0.0226
"1264",172378,"1992-2563","","Urban",3,"Plusnet","FTTC","Non-LLU",80,58.9096,61.433,58.5884,18.593,18.869,18.613,26.77,0,26.848,0,0.322,0.393,0.333,0.426,25.679,0.001,25.82,0,306.948,270.679,1,NA
"1265",172380,"582-763","","Urban",3,"Plusnet","FTTC","Non-LLU",80,48.3252,50.823,48.1408,9.768,10.054,9.747,28.979,0,29.046,0,0.248,0.295,0.254,0.37,27.492,0,27.527,0,343.483,341.355,1,NA
"1266",172390,"1992-2563","","Urban",3,"Plusnet","FTTC","Non-LLU",80,70.5496,72.7335,70.8175,18.587,18.814,18.616,13.486,0,13.557,0,0.315,0.362,0.333,0.437,13.217,0,13.461,0,195.36,269.762,1,NA
"1267",172394,"582-763","","Urban",2,"Plusnet","FTTC","Non-LLU",80,70.9672,72.3239,69.9817,18.554,18.765,18.534,12.221,0,12.286,0,0.271,0.3,0.304,0.387,11.937,0.001,11.924,0,205.882,225.887,1,NA
"1268",172396,"1992-2563","","Urban",3,"Plusnet","FTTC","Non-LLU",40,34.3027,36.4292,34.1574,1.719,1.772,1.714,16.269,0,16.228,0.002,0.331,0.238,0.364,0.345,17.421,0.001,17.197,0.001,279.59,440.874,1,NA
"1269",172398,"385-582","","Urban",2,"Plusnet","FTTC","Non-LLU",80,64.5767,67.7131,64.2624,17.282,17.621,17.283,25.144,0,25.214,0,0.282,0.344,0.297,0.368,24.063,0.001,24.239,0,294.138,260.864,1,NA
"1270",172402,"582-763","","Urban",3,"BT","FTTC","Non-LLU",40,36.8831,37.4866,36.8429,8.786,9.02,8.794,21.746,0,21.762,0,0.298,0.262,0.316,0.3,21.014,0,21.093,0,259.51,241.738,1,0.0252
"1271",172404,"1992-2563","","Urban",3,"Plusnet","FTTC","Non-LLU",80,66.6295,72.9091,65.8911,17.367,17.706,17.344,19.889,0,19.88,0,0.201,0.199,0.208,0.247,19.243,0,19.207,0,263.641,234.417,1,NA
"1272",172406,"1143-1367","","Urban",3,"Plusnet","FTTC","Non-LLU",80,50.9771,53.7376,50.8614,18.639,18.978,18.557,20.1,0,20.142,0,0.31,0.334,0.328,0.406,19.541,0.002,19.44,0,260.841,247.38,1,NA
"1273",172408,"1367-1635","1367-1992","Urban",3,"Plusnet","ADSL","Non-LLU",20,11.4704,12.1031,11.4733,1.025,1.052,1.024,26.285,0,26.285,0,0.788,0.435,0.804,0.584,26.162,0.002,26.065,0.002,475.241,450.543,1.8,0.051
"1274",172410,"946-1143","","Urban",3,"Plusnet","FTTC","Non-LLU",80,65.2188,67.9993,64.5529,18.566,18.777,18.519,6.661,0.001,6.761,0,0.273,0.287,0.293,0.358,6.341,0.003,6.463,0.009,220.03,145.751,1,NA
"1275",172416,"763-946","","Urban",3,"BT","FTTC","Non-LLU",80,74.1168,74.3104,74.2378,18.585,18.735,18.597,7.554,0,7.614,0,0.358,0.389,0.367,0.394,6.171,0.001,6.251,0,178.252,238.958,1,0.018
"1276",172420,"385-582","","Urban",3,"BT","FTTC","Non-LLU",40,37.0339,37.4857,37.0927,9.313,9.499,9.318,17.869,0,17.844,0,0.49,0.482,0.498,0.496,16.649,0,16.553,0.003,252.838,222.533,1,0.0252
"1277",172422,"1143-1367","","Urban",3,"Plusnet","FTTC","Non-LLU",80,15.0919,15.407,15.0607,18.578,18.848,18.559,15.808,0,16.154,0,0.323,0.401,0.351,0.499,15.668,0,15.853,0,354.338,325.258,NA,NA
"1278",172430,"2563-5000","","Rural",3,"TalkTalk","ADSL","LLU",8,1.963,2.084,1.9803,0.506,0.541,0.505,39.622,0.003,36.627,0,2.155,0.696,0.9,0.785,37.297,0.003,30.096,0,2023.623,2009.935,NA,NA
"1279",172432,"1367-1635","","Urban",3,"Plusnet","FTTC","Non-LLU",80,47.6912,49.954,47.5135,11.871,13.914,11.783,19.523,0,19.715,0,0.272,0.291,0.288,0.361,18.264,0.001,18.489,0,254.601,284.694,1,NA
"1280",172436,"1143-1367","","Urban",3,"Plusnet","FTTC","Non-LLU",80,70.1645,70.9672,69.7017,18.579,19.097,18.593,19.422,0,19.71,0,0.323,0.422,0.35,0.494,18.439,0.001,18.616,0,290.753,285.261,1,NA
"1281",172438,"2563-5000","","Urban",3,"Virgin","Cable","Cable",60,60.6797,62.6128,59.8641,3.003,3.142,2.995,11.397,0.002,12.359,0,2.649,0.203,3.464,0.243,10.39,0.001,11.11,0.001,181.843,236.401,1,0.239
"1282",173724,"385-582","","Urban",3,"BT","FTTC","Non-LLU",80,62.7207,63.26,62.1538,18.661,18.984,18.67,16.61,0.003,16.688,0.002,0.363,0.395,0.372,0.444,16.509,0.001,16.714,0,211.201,228.315,1,NA
"1283",173730,"1143-1367","1299-1680","Urban",2,"Sky","ADSL","Non-LLU",20,9.6211,10.9767,9.2313,1.036,1.153,0.991,17.563,0.003,20.242,0.002,3.428,0.517,7.797,0.621,14.222,0.003,17.748,0.006,913.612,753.199,0.87,0.1712
"1284",173732,"582-763","","Urban",3,"Orange","FTTC","Non-LLU",40,20.8982,25.534,20.0774,3.726,3.83,3.725,34.539,0,NA,NA,0.802,0.693,1.33,1.858,31.505,0.001,32.837,0.001,NA,NA,1,NA
"1285",173734,"582-763","","Urban",2,"Virgin","Cable","Cable",152,138.1698,159.6577,127.2784,12.749,12.988,12.734,14.394,0,15.761,0,3.106,0.232,3.88,0.429,14.452,0.001,15.391,0,249.295,293.918,1,NA
"1286",175458,"2563-5000","","Rural",1,"Plusnet","FTTC","Non-LLU",80,63.1987,71.5905,63.3852,18.55,18.976,18.576,24.686,0,24.59,0,0.212,0.202,0.228,0.254,24.354,0.001,24.412,0.001,289.716,340.819,0,NA
"1287",175464,"0-385","","Urban",3,"Virgin","Cable","Cable",152,118.3376,159.6456,67.2096,12.664,12.922,12.671,28.709,0,32.374,0,2.99,0.498,3.414,2.352,14.551,0.001,17.186,0,208.248,203.776,1,NA
"1288",175466,"1992-2563","","Urban",3,"BT","FTTC","Non-LLU",80,74.0769,74.3382,73.8812,17.515,18.797,17.441,14.91,0.023,15.033,0.023,0.292,0.289,0.295,0.308,13.241,0.001,12.953,0.001,192.684,205.107,1,0.0338
"1289",175472,"582-763","","Urban",3,"BT","FTTC","Non-LLU",80,68.6428,72.2415,67.4582,18.585,18.713,18.59,15.149,0,15.472,0,0.326,0.321,0.324,0.339,13.672,0,13.771,0,208.752,235.735,1,NA
"1290",175474,"1367-1635","","Urban",3,"BT","FTTC","Non-LLU",40,35.2924,37.1472,35.1523,7.067,8.008,7.002,9.316,0,9.306,0,0.384,0.361,0.385,0.383,8.302,0,8.445,0,169.638,193.564,1,0.0568
"1291",175478,"0-385","","Urban",2,"Plusnet","FTTC","Non-LLU",80,52.3528,53.8013,52.1843,18.304,18.693,18.008,9.828,0,10.161,0.003,0.293,0.309,0.336,0.382,9.797,0.001,9.962,0.001,163.855,220.96,1,NA
"1292",175480,"0-385","","",0,"Plusnet","ADSL","Non-LLU",8,6.9589,7.3934,6.6155,0.376,0.432,0.363,25.868,0.002,28.701,0.005,2.551,1.243,2.285,1.491,25.075,0.003,26.787,0.004,1371.763,1169.914,NA,NA
"1293",175482,"1367-1635","","Urban",3,"Plusnet","FTTC","Non-LLU",80,71.3671,72.3318,68.023,19.07,19.738,18.99,8.593,0.001,8.92,0,0.291,0.333,0.318,0.678,9.217,0.001,9.615,0,145.182,115.976,1,NA
"1294",175484,"1992-2563","","Urban",3,"Plusnet","FTTC","Non-LLU",80,68.984,72.706,66.8397,18.514,18.787,18.494,11.632,0,11.913,0.002,0.287,0.335,0.39,0.527,11.292,0.001,11.633,0.001,169.387,177.896,1,NA
"1295",175486,"1143-1367","","Urban",3,"Plusnet","FTTC","Non-LLU",40,36.1135,37.1723,35.5948,9.446,10.168,9.364,16.582,0,16.636,0,0.259,0.275,NA,NA,16.698,0.001,16.902,0,218.031,192.317,1,NA
"1296",175488,"385-582","","Urban",2,"Plusnet","FTTC","Non-LLU",80,65.189,65.6536,64.3353,18.628,18.806,18.632,17.742,0.001,18.066,0.002,0.279,0.301,0.298,0.406,16.945,0,17.274,0,235.229,237.037,1,NA
"1297",175492,"1143-1367","","Urban",2,"Plusnet","FTTC","Non-LLU",80,58.9307,61.6264,58.8259,18.597,18.814,18.574,21.673,0,21.928,0,0.298,0.351,0.302,0.385,21.449,0.001,21.672,0,242.007,259.369,1,NA
"1298",175498,"582-763","","Urban",3,"Plusnet","FTTC","Non-LLU",80,57.692,62.2845,56.8948,12.224,12.662,12.264,23.214,0,23.39,0,0.272,0.218,0.252,0.268,22.848,0.001,22.876,0,278.966,280.035,1,NA
"1299",175500,"1635-1992","","Urban",3,"Plusnet","FTTC","Non-LLU",80,64.0484,70.6035,63.0346,16.995,18.716,16.19,13.545,0.001,13.978,0,28.665,0.67,21.464,0.597,12.402,0.003,12.975,0.003,248.872,234.369,1,NA
"1300",175506,"385-582","","Urban",3,"Plusnet","FTTC","Non-LLU",80,61.6507,65.7277,60.1552,17.162,17.426,17.16,9.023,0.001,9.203,0.007,0.238,0.211,0.272,0.275,8.96,0.001,10.136,0.002,197.092,212.268,1,NA
"1301",175508,"763-946","","Urban",3,"Plusnet","FTTC","Non-LLU",80,69.9573,72.7289,68.0056,18.496,18.743,18.423,8.284,0,8.555,0,0.275,0.299,NA,NA,7.071,0.008,7.084,0.001,156.644,113.066,1,NA
"1302",175510,"1635-1992","","Urban",3,"Plusnet","FTTC","Non-LLU",80,53.0322,54.0942,50.9279,17.38,17.924,17.117,9.795,0,10.263,0.002,0.253,0.265,0.36,0.464,10.479,0.001,10.875,0.001,166.085,186.268,1,NA
"1303",175512,"1367-1635","","Urban",3,"Plusnet","FTTC","Non-LLU",80,38.199,40.6055,39.0118,15.588,15.949,15.694,18.095,0.011,17.866,0.024,0.374,0.554,0.275,0.512,18.085,0.012,18.185,0.041,233.194,267.127,1,NA
"1304",175514,"1992-2563","","Urban",3,"Plusnet","FTTC","Non-LLU",80,66.8177,68.8213,67.6864,17.174,17.426,17.153,8.759,0,9.049,0,0.291,0.334,0.306,0.425,8.815,0.001,8.983,0,148.062,171.053,1,NA
"1305",175516,"582-763","","Urban",3,"Plusnet","FTTC","Non-LLU",80,60.1765,63.081,59.8703,16.227,16.484,16.22,11.747,0,11.818,0,0.263,0.265,0.29,0.306,11.985,0,12.035,0,181.325,214.802,1,NA
"1306",175518,"1367-1635","","Urban",3,"Plusnet","FTTC","Non-LLU",80,54.1436,55.8414,54.2444,18.483,18.739,18.524,8.047,0,8.011,0,0.315,0.352,0.33,0.363,8.02,0.001,8.151,0,152.67,178.137,1,NA
"1307",175520,"1143-1367","","Urban",3,"Plusnet","FTTC","Non-LLU",80,40.2069,42.0171,40.2269,11.644,12.541,11.662,20.272,0,21.153,0,1.506,0.409,1.744,0.531,20.017,0.001,20.453,0.002,286.862,348.78,1,NA
"1308",175522,"385-582","","Urban",3,"Plusnet","FTTC","Non-LLU",80,63.8526,64.6532,64.0795,18.537,18.731,18.524,12.578,0,13.093,0,0.311,0.34,0.335,0.422,12.541,0.001,12.958,0,190.207,207.706,1,NA
"1309",175524,"946-1143","","Urban",2,"Plusnet","FTTC","Non-LLU",80,57.6443,60.1318,57.6529,17.741,18.126,17.714,14.643,0.001,14.523,0,0.28,0.32,0.298,0.381,12.547,0.001,12.323,0,184.839,237.875,1,NA
"1310",175526,"0-385","","Urban",3,"Plusnet","FTTC","Non-LLU",80,47.564,51.6027,46.18,13.383,14.524,13.452,20.268,0.003,20.73,0.002,0.325,0.396,0.388,0.538,19.826,0.002,20.033,0.001,277.864,267.121,1,NA
"1311",175528,"1635-1992","","Urban",3,"Plusnet","FTTC","Non-LLU",80,50.4473,53.2579,50.3931,12.179,12.329,12.173,8.321,0,8.37,0,0.388,0.291,0.392,0.379,7.991,0.001,8.052,0,140.575,117.471,1,NA
"1312",175534,"1143-1367","","Urban",3,"Plusnet","FTTC","Non-LLU",80,53.8879,57.1083,53.236,18.574,18.709,18.537,19.693,0,19.705,0,0.266,0.342,0.259,0.349,19.555,0.001,19.653,0.001,232.106,196.466,1,NA
"1313",175540,"1143-1367","","Urban",3,"Plusnet","FTTC","Non-LLU",80,65.7398,70.7927,62.7601,17.141,17.344,17.151,24.136,0.001,24.106,0,0.234,0.289,0.255,0.33,22.899,0.002,22.461,0.009,256.501,272.009,1,NA
"1314",175552,"1992-2563","","Urban",3,"BT","FTTC","Non-LLU",80,54.0283,54.9863,53.986,18.291,18.676,18.271,30.421,0.001,30.46,0,0.351,0.363,0.382,0.386,29.289,0,29.453,0,325.732,337.008,1,0.0338
"1315",175554,"5000+","","Rural",2,"Plusnet","FTTC","Non-LLU",40,32.8196,34.2625,32.882,7.909,8.174,7.937,34.067,0.001,34.104,0,0.296,0.437,0.326,0.526,34.08,0.001,34.268,0,422.353,578.349,1,NA
"1316",175560,"946-1143","","Urban",3,"Sky","ADSL","Non-LLU",20,24.0049,26.9545,23.9607,0.58,0.774,0.573,30.369,0,28.942,0,0.901,0.341,0.894,0.34,20.582,0.001,20.086,0.001,556.533,552.404,NA,NA
"1317",175566,"2563-5000","","Urban",3,"BT","FTTC","Non-LLU",80,71.1674,74.1776,69.8359,16.939,17.192,16.948,13.8,0,13.783,0,0.304,0.331,0.298,0.334,13.22,0,13.486,0,181.665,177.632,1,0.0803
"1318",175568,"2563-5000","","Urban",3,"Sky","ADSL","LLU",8,1.2634,1.3136,1.2698,0.512,0.54,0.514,50.457,0.002,52.27,0,0.831,1.485,0.84,1.41,43.667,0.003,43.562,0.003,3381.87,3328.542,NA,0.0402
"1319",175570,"763-946","","Urban",3,"BT","FTTC","Non-LLU",80,72.897,74.2113,71.5283,18.911,19.344,18.954,15.995,0.001,16.083,0,0.255,0.284,0.265,0.356,15.885,0,15.481,0,215.389,220.905,1,0.018
"1320",175572,"2563-5000","","Rural",3,"Sky","ADSL","LLU",8,1.9378,2.3666,1.9132,0.506,0.553,0.498,40.788,0.001,36.739,0,1.47,0.582,1.611,0.516,43.844,0.002,51.085,0.009,2134.942,2190.802,NA,0.0558
"1321",175574,"1143-1367","","Urban",3,"Plusnet","FTTC","Non-LLU",80,44.2102,47.3866,43.7617,10.087,10.965,10.274,20.508,0,20.212,0.002,0.328,0.37,0.341,0.466,20.329,0.002,20.32,0.004,257.925,280.403,1,NA
"1322",175582,"1992-2563","","Urban",3,"Plusnet","FTTC","Non-LLU",80,58.195,60.0125,57.0625,18.538,18.796,18.458,16.216,0,16.534,0,0.324,0.371,0.374,0.525,16.026,0.001,16.226,0,231.925,248.685,1,NA
"1323",175586,"1367-1635","","Urban",3,"Plusnet","FTTC","Non-LLU",80,69.0915,72.844,68.6439,18.539,18.731,18.494,7.902,0,7.897,0,0.312,0.364,0.316,0.427,7.341,0.001,7.529,0.001,192.193,136.488,1,NA
