URBAN2,Nation,DL24hrmean,UL24hrmean,Latency24hr,Web24hr
3,Urban,#NULL!,60.11348,2.015263,0
3,Urban,#NULL!,49.62507,2.847545,0.01
2,Rural,Distance band 1,20.0524,0.5266,0.02
1,Rural,#NULL!,37.52018,0.3219,0.03
3,Urban,#NULL!,62.14921,0.3247333,0
1,Urban,#NULL!,52.75826,0.45,0.1
3,Urban,#NULL!,37.1593,0.6527143,0.13
3,Urban,#NULL!,73.7687,0.77225,0
3,Urban,#NULL!,37.11487,0.5326,0.02
3,Urban,#NULL!,50.09576,0.3931765,0.02
3,Urban,#NULL!,59.73945,0.4291905,0.11
3,Semi-urban,#NULL!,48.41248,0.5274762,0.13
3,Semi-urban,#NULL!,37.17501,0.3746316,0
2,Rural,#NULL!,30.26792,0.6171667,0
2,Semi-urban,Distance band 10,11.35662,0.7277368,0.01
2,Semi-urban,#NULL!,173.2886,0.4467,0
2,Semi-urban,#NULL!,208.3027,0.099,0.92
1,Semi-urban,Distance band 1,17.04522,0.579,0.22
3,Urban,#NULL!,154.6616,0.6048889,0
3,Urban,#NULL!,74.32236,0.3323684,0.02
3,Urban,#NULL!,80.44687,3.052455,0.02
3,Urban,#NULL!,38.95261,2.34295,0
3,Urban,Distance band 11,16.706,0.8680625,0.27
3,Urban,#NULL!,17.51701,0.6211667,0.02
3,Urban,#NULL!,72.66805,0.3833684,0.02
3,Urban,#NULL!,73.23382,0.9276,0.01
3,Urban,#NULL!,37.44662,0.49125,0.02
3,Urban,#NULL!,105.293,0.27345,0
2,Semi-urban,#NULL!,35.66272,0.5886,0.01
2,Semi-urban,#NULL!,54.67079,0.3598947,0.02
2,Semi-urban,#NULL!,44.27126,0.2213333,0
2,Rural,Distance band 18,9.294256,0.9412778,0.04
2,Semi-urban,#NULL!,54.91804,0.5174375,0.01
3,Urban,Distance band 17,4.969464,0.7057,0.06
3,Rural,#NULL!,41.94742,0.5143333,0.01
3,Rural,#NULL!,39.28793,3.389375,0.26
3,Rural,Distance band 5,13.29698,0.39825,0.03
3,Semi-urban,Distance band 4,14.70486,0.4434546,0.06
3,Urban,#NULL!,28.44409,1.363857,0.03
3,Urban,#NULL!,37.36863,0.6647143,0.19
3,Urban,#NULL!,36.43607,0.5324,0
,Urban,#NULL!,158.5962,0.317625,0.01
3,Urban,#NULL!,54.00086,0.2146191,0
2,Rural,#NULL!,28.38588,0.7971579,0.01
3,Urban,Distance band 6,11.55599,2.112619,0.11
3,Urban,#NULL!,37.1724,0.7338571,0.01
3,Urban,#NULL!,106.2697,0.3074375,0.04
3,Urban,#NULL!,64.17442,0.58145,0.05
3,Urban,Distance band 5,16.82348,0.4180952,0
3,Urban,#NULL!,207.1779,0.1627143,0
3,Urban,Distance band 15,7.121736,1.36865,0.05
3,Rural,#NULL!,60.30589,0.3829375,0.19
3,Urban,#NULL!,37.38578,0.2829412,0.02
3,Semi-urban,#NULL!,37.19602,0.2627895,0
3,Semi-urban,#NULL!,74.60685,0.26475,0
3,Urban,#NULL!,55.71722,0.3676667,0.02
3,Urban,#NULL!,36.9177,0.5679524,0.01
3,Urban,#NULL!,67.0659,0.5489167,0.01
3,Rural,#NULL!,32.33934,0.433625,0.01
3,Semi-urban,#NULL!,37.1882,0.5078,0
3,Urban,#NULL!,73.6875,0.6905833,0
3,Urban,#NULL!,37.29546,0.5189,0.02
3,Rural,#NULL!,24.11792,0.5359474,0
3,Urban,#NULL!,58.67382,0.2444444,0.08
1,Semi-urban,#NULL!,37.15394,0.3016,0
1,Semi-urban,#NULL!,23.22442,0.3281667,0.01
3,Urban,Distance band 3,15.19219,0.442,0.06
3,Urban,#NULL!,37.35785,0.6805333,0.01
3,Rural,#NULL!,24.40386,0.7923529,0.16
1,Rural,#NULL!,181.6459,0.1872941,0.13
1,Rural,Distance band 20,15.39827,0.7052941,0
3,Urban,#NULL!,37.15988,0.6775,0
3,Semi-urban,Distance band 17,1.733104,1.021833,0.02
3,Rural,Distance band 19,11.91796,0.6427333,0.02
3,Urban,#NULL!,37.16777,0.9183684,0.01
3,Urban,#NULL!,37.1682,0.4773125,0
3,Urban,#NULL!,37.17816,0.79315,0
3,Urban,Distance band 9,14.9076,0.5175714,0
3,Semi-urban,#NULL!,189.1384,0.3883333,0.06
3,Urban,#NULL!,24.8892,0.5404737,0.1
3,Urban,#NULL!,54.70716,0.252,0
3,Urban,#NULL!,68.56106,0.4831,0.02
3,Urban,#NULL!,107.4466,0.2551111,0.01
3,Urban,#NULL!,96.95815,0.4562857,0.01
3,Urban,Distance band 1,19.0496,0.4293529,0.02
3,Urban,Distance band 13,5.966152,0.5199,0
3,Urban,#NULL!,70.94396,0.4824667,1.26
3,Urban,Distance band 18,3.969952,0.3625,0.24
3,Urban,#NULL!,53.98349,0.7236923,0.01
3,Urban,#NULL!,28.23829,0.3566,0.01
3,Urban,Distance band 13,8.588256,0.3586,0.08
3,Urban,#NULL!,60.69884,0.598,0
3,Urban,#NULL!,33.14318,0.5315263,0
3,Urban,#NULL!,73.30054,0.39315,0.08
3,Urban,#NULL!,96.51918,1.608941,0.51
3,Urban,#NULL!,53.88209,1.616647,0
2,Semi-urban,Distance band 1,17.71398,0.51375,0
3,Semi-urban,#NULL!,67.63429,0.3634444,0.58
3,Urban,#NULL!,3.343112,1.023824,0.53
3,Urban,#NULL!,74.28608,0.3532381,0.12
3,Urban,#NULL!,74.32641,0.441421,0.02
3,Urban,#NULL!,37.15282,0.63255,0
3,Urban,#NULL!,158.8356,0.304,0
3,Urban,#NULL!,159.6085,0.1743684,0
3,Urban,#NULL!,74.31362,0.3143529,0.01
3,Semi-urban,#NULL!,57.07406,0.2767222,0.14
3,Semi-urban,#NULL!,57.15124,0.311421,0.16
3,Semi-urban,#NULL!,159.512,1.083143,0.04
3,Rural,Distance band 9,16.17581,0.6292,0.06
3,Semi-urban,Distance band 11,10.14514,0.7250588,0.27
3,Urban,#NULL!,145.2556,0.4731818,0.77
3,Urban,#NULL!,54.01576,0.60465,0.25
3,Urban,#NULL!,67.30902,0.363375,0
3,Urban,#NULL!,29.31757,0.5328235,1.15
3,Semi-urban,Distance band 13,5.919248,0.7784286,0.42
3,Semi-urban,#NULL!,37.29384,0.303,0
3,Semi-urban,Distance band 6,9.072776,1.16085,0.03
3,Urban,#NULL!,32.64274,0.4110556,0
3,Semi-urban,Distance band 20,3.282872,0.7445385,0.03
3,Urban,Distance band 9,14.77534,5.643857,0.02
3,Urban,#NULL!,72.73276,0.3859375,0.01
3,Semi-urban,#NULL!,57.38014,1.1925,0.12
3,Urban,Distance band 3,18.97862,0.4295238,0
3,Urban,#NULL!,149.8365,1.536615,0.02
3,Semi-urban,#NULL!,21.27968,0.3882105,0.02
2,Rural,Distance band 12,9.804152,0.7390556,0.01
3,Semi-urban,Distance band 12,6.902768,2.133429,0.07
3,Urban,Distance band 2,7.093736,0.4456111,0
3,Urban,Distance band 5,15.37512,0.515625,0.04
3,Urban,#NULL!,51.3534,0.8218667,0
3,Urban,Distance band 9,14.69482,0.6767143,0.03
3,Urban,#NULL!,51.64303,0.39135,0
3,Semi-urban,#NULL!,37.50071,0.4681875,0.01
3,Urban,#NULL!,197.9036,0.6403333,0.02
3,Urban,#NULL!,49.87418,0.8337143,0.09
3,Urban,Distance band 15,3.836592,3.048563,4.11
2,Semi-urban,Distance band 7,16.53555,1.519167,0.1
3,Rural,#NULL!,74.73444,0.2165714,0
2,Rural,Distance band 6,13.30538,0.3916667,0.01
2,Rural,#NULL!,6.909768,1.023333,0.31
3,Urban,#NULL!,37.16428,0.6133,0.01
3,Rural,Distance band 20,16.7338,0.8834762,0.03
1,Rural,#NULL!,69.2485,0.3574444,0
3,Rural,#NULL!,4.705384,0.5510526,0
3,Semi-urban,#NULL!,37.20655,0.589,0.04
3,Semi-urban,#NULL!,37.36697,0.4040476,0
3,Rural,#NULL!,3.046568,0.7515263,0.95
1,Rural,#NULL!,2.879744,0.3750476,0.05
3,Urban,#NULL!,159.0356,0.5842941,0.55
3,Rural,Distance band 20,3.05508,1.593786,0.02
,Urban,Distance band 1,7.10904,0.4456667,0.01
2,Semi-urban,#NULL!,36.98646,0.5579375,0
1,Rural,#NULL!,1.314488,0.561,0.07
1,Rural,#NULL!,4.2808,0.2457368,0.09
1,Rural,Distance band 15,12.5763,0.8145714,0.06
1,Rural,#NULL!,1.647224,0.4751579,0.01
1,Rural,#NULL!,37.47204,0.4287778,0.07
1,Rural,Distance band 13,2.798176,0.9735556,0.01
3,Rural,#NULL!,65.34496,1.642929,0.33
1,Rural,#NULL!,6.924896,0.5315556,0.68
1,Rural,Distance band 20,2.871632,0.5451539,0.01
1,Rural,#NULL!,35.85742,0.4486667,0.1
3,Urban,#NULL!,208.9603,0.1927143,0.15
3,Semi-urban,Distance band 4,17.44096,1.215,0.01
3,Semi-urban,Distance band 1,19.44302,1.0024,0.01
1,Urban,#NULL!,72.8775,0.4676667,0.77
1,Rural,Distance band 4,16.8081,0.35845,0.01
1,Rural,Distance band 15,6.234976,0.674625,0.12
1,Rural,#NULL!,37.35437,0.3766,0
1,Rural,#NULL!,74.35235,0.3661579,0.11
1,Rural,Distance band 18,3.308008,1.81525,0.02
1,Semi-urban,#NULL!,62.46196,0.4846471,0.01
1,Rural,Distance band 20,1.730624,0.9604615,0.2
1,Rural,#NULL!,1.669232,0.8775714,0.36
1,Semi-urban,#NULL!,37.15859,0.3318333,0.07
3,Rural,#NULL!,37.14359,0.4656667,0.04
3,Semi-urban,#NULL!,37.49378,0.3244615,0
3,Semi-urban,#NULL!,37.16747,0.6417222,0.23
3,Semi-urban,#NULL!,21.0723,2.484917,0.21
3,Urban,#NULL!,37.18689,0.6069375,0.2
3,Urban,Distance band 1,20.38523,0.3406316,0
3,Urban,#NULL!,137.4789,1.172833,0.02
3,Urban,#NULL!,37.15022,0.4338,0.7
3,Urban,#NULL!,7.3388,0.6704286,0.03
3,Urban,Distance band 4,14.9957,0.4462667,0.02
3,Urban,#NULL!,37.17318,0.3805833,0.07
3,Urban,#NULL!,37.15577,0.9518947,0.09
3,Urban,#NULL!,2.931544,0.4895,0.02
3,Urban,#NULL!,1.454968,0.7027778,0.02
3,Urban,Distance band 1,18.45175,0.3758235,0
3,Urban,#NULL!,74.32603,0.2758095,0
3,Urban,Distance band 7,10.03498,0.4976667,0.01
3,Urban,#NULL!,63.32443,0.4573684,0
3,Urban,#NULL!,81.43841,0.3473333,0.01
3,Urban,#NULL!,121.3925,0.4245,0.04
3,Urban,#NULL!,19.94634,3.5076,1.89
3,Urban,#NULL!,46.58058,2.66885,0.13
3,Urban,#NULL!,37.37236,0.317579,0
3,Urban,#NULL!,106.1097,0.2266667,0
3,Urban,#NULL!,72.5565,0.4331053,0.02
3,Urban,#NULL!,64.41195,0.4009048,0
3,Urban,#NULL!,55.85766,0.5583846,0.01
3,Urban,#NULL!,25.87356,0.5109091,0.05
3,Urban,#NULL!,4.397168,0.4614286,0.12
3,Urban,#NULL!,74.20366,0.3503,0
3,Urban,#NULL!,22.72494,4.047632,1.38
3,Urban,#NULL!,66.81009,0.411619,0
3,Urban,Distance band 5,9.963312,0.4307778,0.12
3,Urban,#NULL!,144.9748,0.81685,0.12
3,Urban,#NULL!,38.89402,3.58445,2.35
3,Urban,#NULL!,5.372608,1.545,1.95
3,Urban,#NULL!,4.962576,0.5438667,0.09
3,Urban,Distance band 4,14.30373,0.2426,0.02
3,Urban,#NULL!,37.45842,0.5007059,0.01
,Urban,#NULL!,156.6679,0.166,0.01
2,Semi-urban,#NULL!,130.8086,0.3117857,0.05
3,Urban,#NULL!,37.46451,0.5294118,0
3,Urban,#NULL!,73.03423,0.4982,0
2,Semi-urban,#NULL!,72.74836,0.2127143,0
2,Semi-urban,#NULL!,106.4162,0.1606667,0
1,Rural,#NULL!,4.319648,0.89625,0.01
1,Semi-urban,Distance band 3,14.23587,1.028833,0.08
3,Urban,#NULL!,73.59478,3.8145,0.01
3,Urban,#NULL!,37.43674,0.4270476,0
3,Urban,#NULL!,106.4713,0.125,0.03
3,Urban,#NULL!,37.18614,0.4926471,0
3,Urban,#NULL!,150.5746,0.2312,0.06
2,Semi-urban,#NULL!,106.0563,0.9488,0.01
3,Semi-urban,#NULL!,37.1581,0.4451,0.01
3,Semi-urban,#NULL!,11.06838,2.96175,0.12
1,Rural,Distance band 20,0.956824,1.52525,0
3,Urban,#NULL!,205.7163,0.3116191,0.07
2,Semi-urban,#NULL!,53.62986,0.2318,0.09
3,Urban,#NULL!,64.44366,0.40125,0.05
3,Urban,#NULL!,60.99874,0.6671429,0
3,Urban,#NULL!,67.98286,0.2090714,0
3,Urban,#NULL!,37.17117,0.3510952,0.03
3,Urban,#NULL!,74.70538,0.2607222,0
3,Urban,#NULL!,30.13902,3.813133,0
3,Urban,#NULL!,37.35621,0.78075,0.01
3,Urban,Distance band 12,6.487904,2.876667,0.84
3,Urban,#NULL!,37.74942,0.8386667,0.29
3,Urban,#NULL!,65.79402,0.5753333,0
3,Urban,#NULL!,155.2767,0.2302727,0
2,Semi-urban,Distance band 3,15.63712,0.5865625,0.07
3,Urban,#NULL!,36.9274,0.2929474,0
3,Urban,#NULL!,209.9437,0.1700833,0.01
3,Urban,#NULL!,207.0695,0.1915714,0
3,Urban,#NULL!,209.909,0.2877273,0.01
3,Urban,Distance band 5,10.47758,3.426417,0.1
3,Urban,#NULL!,207.0704,0.32125,0
3,Urban,#NULL!,74.11309,2.240333,0.18
3,Urban,#NULL!,205.945,0.192125,0.02
3,Urban,#NULL!,204.0774,0.1952381,0
3,Semi-urban,#NULL!,157.4629,0.1676,0.01
3,Semi-urban,#NULL!,107.4413,0.2692,0.51
3,Urban,#NULL!,206.8944,0.2135,3.51
3,Urban,Distance band 2,19.06136,0.500125,1.07
3,Urban,Distance band 1,20.24207,0.3137059,0
3,Urban,Distance band 9,16.0216,0.2132727,0.01
3,Urban,#NULL!,49.3278,0.3864737,0
3,Urban,#NULL!,37.13406,0.3555882,0
3,Urban,#NULL!,37.15779,0.3889444,0.01
3,Urban,Distance band 16,6.200912,0.57825,1.04
3,Semi-urban,Distance band 1,16.07375,0.7282778,0.01
3,Urban,#NULL!,72.11202,0.4997222,0
3,Urban,#NULL!,37.15511,0.8027,0.2
3,Urban,#NULL!,103.4483,0.405375,0.07
3,Urban,#NULL!,74.32355,0.4081875,0
3,Urban,#NULL!,37.17886,1.25819,0.01
3,Semi-urban,#NULL!,53.73463,0.3813529,0.19
3,Semi-urban,#NULL!,37.3736,0.4388235,0.01
3,Urban,Distance band 3,16.61901,0.3992381,0.43
3,Urban,#NULL!,35.47863,0.95825,0
3,Urban,#NULL!,71.90707,0.5794,0
3,Urban,#NULL!,37.47088,0.3864,0.01
3,Urban,#NULL!,151.8618,0.3166667,0
3,Urban,#NULL!,67.20806,0.8881429,0
3,Urban,#NULL!,62.5999,0.1539524,0.02
3,Urban,#NULL!,62.24806,0.4857619,0
3,Urban,#NULL!,37.15262,1.413833,0
3,Urban,#NULL!,37.36731,0.2788,0.01
3,Urban,#NULL!,99.92706,0.4985556,0.02
3,Urban,#NULL!,96.44813,0.32945,0.01
3,Urban,#NULL!,3.899136,0.7646842,0
3,Semi-urban,#NULL!,44.83361,0.493625,0.04
3,Rural,Distance band 18,6.407952,1.412118,1.54
3,Semi-urban,#NULL!,37.1985,0.6796316,0.01
3,Semi-urban,#NULL!,37.16313,0.371,0.16
3,Semi-urban,#NULL!,37.51432,0.4581111,0
3,Semi-urban,Distance band 10,9.101864,1.132556,0.01
3,Semi-urban,#NULL!,35.48595,0.595,0
3,Semi-urban,#NULL!,40.8745,0.7514444,0.01
3,Urban,#NULL!,60.6859,0.4746842,0.01
3,Urban,#NULL!,37.0306,0.5331429,0
3,Urban,#NULL!,37.37471,0.3067222,0
1,Rural,#NULL!,37.15379,0.5694,0
1,Rural,#NULL!,37.17233,0.4784444,0.29
3,Urban,#NULL!,66.2399,0.7568333,0.01
3,Urban,#NULL!,59.73866,0.5827778,0
3,Urban,#NULL!,28.52772,1.005143,0
3,Urban,#NULL!,37.15164,0.4333684,0
3,Urban,#NULL!,65.36002,0.4616667,0.02
3,Urban,#NULL!,74.31369,0.5879167,0
,Urban,Distance band 1,4.327744,1.036769,0.36
3,Urban,Distance band 19,4.769216,0.8402222,0.1
3,Urban,#NULL!,155.5391,0.1986842,0
3,Urban,#NULL!,107.4899,0.1507895,0
3,Urban,#NULL!,37.12232,0.5450556,0
3,Urban,Distance band 18,5.87948,0.4943809,0.06
3,Urban,#NULL!,107.4754,0.2265455,0.01
2,Rural,Distance band 13,7.720608,0.5816923,0.07
3,Semi-urban,#NULL!,54.72342,0.1858947,0.01
1,Rural,#NULL!,74.72959,0.2918,0
3,Urban,#NULL!,46.69858,0.5118,0
3,Urban,#NULL!,209.8966,0.13825,0.01
2,Semi-urban,Distance band 2,17.81278,0.5281539,0.11
2,Semi-urban,Distance band 8,8.062552,0.5885,0.1
1,Rural,Distance band 19,0.463352,2.91925,0.29
3,Urban,Distance band 13,8.063544,1.994167,0.45
3,Urban,#NULL!,74.31672,0.3584286,0.02
1,Urban,#NULL!,14.3848,0.5235,0.01
3,Urban,#NULL!,74.2763,0.3386316,0.44
3,Urban,#NULL!,164.8328,0.3929444,0.02
3,Urban,#NULL!,189.7001,0.3596471,0
3,Urban,#NULL!,37.15166,0.4115238,0.13
3,Urban,#NULL!,208.6198,0.1838,0
3,Urban,#NULL!,39.81032,0.45825,0
3,Urban,#NULL!,209.8903,0.13825,0
3,Urban,#NULL!,107.5296,0.1500556,0
3,Urban,#NULL!,34.86732,0.3831818,0.02
3,Urban,#NULL!,167.5983,0.3926364,1
3,Urban,#NULL!,16.50585,2.581077,0.01
3,Semi-urban,#NULL!,110.0706,1.012353,0.37
3,Urban,#NULL!,134.0941,0.5013529,0.91
2,Semi-urban,Distance band 9,12.12761,0.5068461,0.14
3,Urban,Distance band 8,10.97803,0.50485,0.07
3,Urban,#NULL!,37.1813,0.6330667,0
3,Semi-urban,#NULL!,29.60831,0.3937619,0.39
3,Urban,#NULL!,72.39732,1.084875,0.04
3,Urban,#NULL!,207.8701,0.2998333,0
3,Urban,#NULL!,37.57036,0.4232632,0
3,Urban,#NULL!,73.2866,0.5232727,0.13
3,Semi-urban,#NULL!,106.2867,0.477375,0
3,Rural,#NULL!,20.75301,2.548688,0.34
3,Semi-urban,#NULL!,37.15816,0.3696875,0.04
3,Semi-urban,Distance band 7,17.33756,0.5098095,0
3,Semi-urban,#NULL!,73.49476,0.354,0.39
3,Semi-urban,#NULL!,70.03454,0.2509,0.01
2,Semi-urban,Distance band 8,5.881144,0.5733889,0.02
1,Semi-urban,Distance band 1,15.66414,0.4758947,0.09
1,Rural,#NULL!,4.31964,0.4983636,0.05
1,Rural,Distance band 16,11.52688,0.5922381,0.09
3,Urban,#NULL!,25.47149,0.6381429,0.24
3,Urban,Distance band 6,9.773568,0.5452105,0.01
3,Urban,#NULL!,25.19946,0.63745,0.15
3,Urban,#NULL!,57.49822,1.022765,0
3,Semi-urban,#NULL!,60.51842,0.6011,0.03
3,Urban,#NULL!,37.16198,0.48,0
3,Urban,#NULL!,73.45213,0.2227,0.01
3,Urban,Distance band 18,8.302144,0.5457143,0.13
3,Urban,#NULL!,23.77124,0.3605,0
3,Urban,#NULL!,22.72714,0.4125,0.12
3,Urban,Distance band 15,5.806992,0.7113333,0.07
3,Urban,#NULL!,13.6243,0.5566667,0.1
3,Urban,#NULL!,40.89977,0.4944667,0.08
3,Urban,#NULL!,37.48723,0.4348333,0
3,Urban,#NULL!,209.7756,0.1865714,0
2,Semi-urban,Distance band 2,19.65365,0.5155,0
3,Semi-urban,#NULL!,37.19082,0.5013158,0.01
3,Urban,#NULL!,37.14634,0.3803684,0.01
2,Semi-urban,Distance band 14,8.460912,0.3587143,0.03
,Semi-urban,Distance band 1,11.116,0.433875,0.15
2,Rural,#NULL!,45.55418,0.3783809,0.01
2,Semi-urban,#NULL!,74.32096,0.5322381,0.01
2,Semi-urban,#NULL!,6.595064,0.4246667,0.12
2,Rural,#NULL!,2.50976,0.4966842,0.01
1,Rural,#NULL!,37.15835,0.6404211,0.01
,Semi-urban,#NULL!,209.2221,0.2225556,1.91
3,Urban,#NULL!,161.2094,0.166,0.01
3,Urban,#NULL!,56.31248,0.3938571,0
3,Semi-urban,#NULL!,62.09628,0.3197778,0.24
3,Urban,#NULL!,107.4821,0.1362,0.01
3,Urban,#NULL!,54.70204,0.1648,0.02
2,Semi-urban,Distance band 12,5.684216,1.256,0.45
3,Urban,#NULL!,37.18672,0.50145,0.07
3,Urban,#NULL!,55.85534,0.7411429,0
3,Urban,#NULL!,69.76398,0.3695238,0
3,Urban,#NULL!,54.17964,0.2252667,0.06
3,Urban,Distance band 2,15.55528,2.3602,2.59
3,Urban,Distance band 13,9.223288,0.5283846,0.01
3,Urban,#NULL!,30.34274,0.5091429,0
3,Urban,#NULL!,159.1159,0.2126667,0.02
3,Urban,#NULL!,201.2034,0.3040833,1.82
3,Urban,#NULL!,48.74226,0.2764667,0
3,Urban,#NULL!,67.86461,0.48265,0.12
3,Urban,#NULL!,196.3308,0.2746667,0.05
3,Urban,#NULL!,200.7716,0.30735,0
3,Rural,Distance band 19,5.119192,0.7701579,0.02
3,Urban,#NULL!,61.62898,0.3464,0.03
3,Urban,#NULL!,71.93752,0.3308235,0
3,Urban,#NULL!,169.9458,0.3464375,0
3,Urban,#NULL!,60.72224,0.59115,0.12
3,Rural,#NULL!,37.45917,0.5630625,0
3,Semi-urban,#NULL!,73.25449,1.143737,0
3,Semi-urban,#NULL!,49.31542,0.6083333,0
3,Semi-urban,#NULL!,37.17888,0.37545,0
3,Urban,#NULL!,37.37271,0.3986364,0.01
3,Urban,Distance band 10,8.402312,0.4948333,0.01
3,Urban,#NULL!,207.1652,0.1832667,0.01
3,Semi-urban,#NULL!,37.16702,0.7228571,0.01
3,Urban,#NULL!,207.1083,0.227,0
3,Urban,Distance band 8,8.654384,0.4250556,0
3,Urban,Distance band 4,15.92429,0.5808,0.01
3,Urban,#NULL!,207.2019,0.1769375,0
3,Urban,#NULL!,44.75329,0.7349524,0.01
3,Urban,Distance band 6,10.98424,0.4596842,0
3,Urban,#NULL!,37.23366,0.3405,0
3,Urban,#NULL!,68.48822,0.432,0.07
3,Urban,#NULL!,106.0732,0.2881667,0
3,Semi-urban,Distance band 5,11.77502,1.711812,0.68
3,Rural,#NULL!,2.77896,1.004286,0.01
3,Urban,#NULL!,37.1816,2.921667,0.07
3,Urban,#NULL!,37.29431,0.2851,0
3,Urban,#NULL!,72.91406,0.3678571,0
3,Urban,#NULL!,37.40859,0.3158182,0
3,Urban,#NULL!,107.4735,0.09677778,0.08
3,Rural,#NULL!,2.467784,0.698,0.09
3,Semi-urban,#NULL!,37.1604,0.53665,0
3,Semi-urban,#NULL!,74.03771,0.7613333,0
1,Rural,#NULL!,37.28897,0.5079524,0.12
3,Urban,Distance band 2,20.66082,1.0749,0
3,Urban,#NULL!,86.05113,2.573895,0
3,Urban,#NULL!,68.68811,0.7971667,0.01
3,Urban,#NULL!,65.21304,0.2400952,0
3,Urban,#NULL!,54.00062,0.2713333,0
3,Urban,#NULL!,108.8846,3.037294,0.01
3,Urban,Distance band 11,14.20409,0.36375,0.15
1,Semi-urban,Distance band 14,5.66916,0.3196842,0.32
3,Urban,Distance band 7,9.52488,0.341,0
3,Semi-urban,#NULL!,55.95023,0.3332941,0
2,Semi-urban,Distance band 8,13.61298,0.3179524,0.08
3,Urban,#NULL!,37.4177,0.42625,0.12
3,Urban,#NULL!,72.41452,0.71685,0.02
3,Urban,#NULL!,37.50668,0.4035,0.01
3,Urban,#NULL!,37.28537,0.9215,0.03
3,Urban,Distance band 12,5.71532,0.56565,0.01
3,Urban,Distance band 7,13.37243,0.4542941,1.72
3,Urban,#NULL!,48.35974,0.531125,0
3,Urban,Distance band 14,5.711984,0.5562632,0.1
3,Urban,Distance band 9,12.22433,0.7905,0.02
3,Urban,Distance band 6,13.04801,0.8442,0.31
3,Urban,#NULL!,74.31882,0.4983571,0.01
3,Urban,#NULL!,37.40146,0.426,0
3,Urban,#NULL!,158.9802,0.2790588,0
3,Urban,#NULL!,37.16056,0.7439,0.23
3,Urban,#NULL!,54.0214,0.2745882,0.01
,Urban,Distance band 1,4.289528,0.6112222,0
3,Urban,#NULL!,74.32505,0.31445,0.7
3,Urban,#NULL!,106.1233,0.25,0.01
3,Urban,#NULL!,4.71116,2.969944,0.1
3,Urban,#NULL!,37.24002,0.9612308,0.01
3,Urban,#NULL!,84.19079,2.025625,0.21
3,Urban,#NULL!,35.03552,0.4410526,0.01
3,Urban,#NULL!,201.8065,0.2379474,0.13
3,Urban,#NULL!,199.3778,0.1659474,0
2,Rural,#NULL!,37.44227,0.4717778,0.1
1,Rural,#NULL!,37.39578,0.5362857,0
2,Semi-urban,#NULL!,37.35562,0.4119524,0.12
2,Semi-urban,#NULL!,53.31846,0.5694444,0
1,Rural,#NULL!,5.357904,1.1095,0.81
1,Rural,#NULL!,6.177016,0.98,1.38
1,Rural,#NULL!,5.753152,1.9025,0.01
2,Rural,Distance band 14,7.744432,0.45985,0.86
1,Rural,#NULL!,0.838672,0.9178,0.04
1,Rural,Distance band 10,1.957216,2.913545,0.2
1,Semi-urban,#NULL!,74.32654,0.5195,0.01
1,Rural,#NULL!,1.658872,1.201846,6.58
1,Rural,#NULL!,37.17218,0.5741579,0.07
1,Rural,#NULL!,23.88467,0.3440476,0
1,Rural,#NULL!,37.13515,0.4905294,0.1
1,Rural,Distance band 9,6.822592,0.4143846,0
2,Semi-urban,#NULL!,74.3151,0.882,0.01
3,Urban,#NULL!,74.34887,0.8342222,0.01
2,Semi-urban,#NULL!,13.6241,0.3695833,0
1,Rural,#NULL!,72.70281,0.73855,0
3,Urban,#NULL!,74.29977,0.47675,0.01
1,Rural,Distance band 18,3.731176,0.49375,0.01
2,Semi-urban,#NULL!,30.36589,0.4872727,0.01
2,Rural,#NULL!,1.6924,0.47855,0.06
3,Urban,Distance band 18,3.40912,0.4800526,0.03
2,Semi-urban,Distance band 3,15.58828,0.4605556,0.01
1,Rural,#NULL!,6.236768,0.4708,0.02
2,Semi-urban,#NULL!,74.73398,0.3587857,0.01
,Rural,#NULL!,31.29386,0.8381905,0.01
1,Rural,Distance band 2,14.89912,2.584095,0.14
1,Rural,#NULL!,16.73892,0.4811,0.01
2,Rural,#NULL!,3.213376,0.5236,0.02
1,Rural,#NULL!,37.29544,0.457,0
1,Semi-urban,#NULL!,62.22141,0.5998333,0.04
1,Rural,#NULL!,3.367632,0.9895714,0.03
2,Semi-urban,#NULL!,54.3851,0.4484762,0.02
2,Urban,#NULL!,105.6419,1.019688,0.05
2,Urban,#NULL!,141.2728,0.8312941,0.06
3,Urban,#NULL!,70.55499,0.2152632,0
2,Semi-urban,Distance band 6,17.51324,1.098,0.01
3,Urban,#NULL!,16.57688,0.5466,0
2,Semi-urban,#NULL!,74.34614,0.5250476,0.76
2,Semi-urban,#NULL!,1.100464,1.256643,0.02
3,Urban,Distance band 16,7.702224,0.7503077,0.02
1,Rural,Distance band 20,0.94608,1.926,0
3,Semi-urban,#NULL!,28.01347,0.5858947,0.02
1,Semi-urban,#NULL!,74.31261,0.3956316,0
3,Urban,#NULL!,57.50143,0.3629412,0.04
3,Urban,#NULL!,159.691,0.2442857,0.01
2,Rural,#NULL!,1.459752,0.78595,0.02
3,Urban,Distance band 2,20.79063,0.40125,1.46
3,Urban,#NULL!,37.52658,0.4267647,0.04
3,Urban,#NULL!,53.2113,0.396375,0
3,Urban,#NULL!,15.45747,0.9625714,0.2
3,Urban,#NULL!,105.3937,0.2002778,0.02
3,Urban,#NULL!,54.9081,0.603,0.01
