URBAN2,Nation,DL24hrmax,UL24hrmax,Latency24hr,Web24hr
3,Urban,189.7157565,12.1106714,13.26207824,235.3273986
3,Urban,188.9301974,12.07570438,13.29581783,262.5069762
1,Rural,4.486130585,0.341997307,21.62388939,938.5102673
1,Rural,6.941517638,0.384271222,28.09514212,782.2312521
2,Semi-urban,32.68451195,8.289798006,7.81716857,215.3584806
1,Rural,49.86478543,17.92020682,9.46108941,178.4493619
1,Rural,57.3755007,14.41417463,17.27403011,239.4629372
1,Rural,4.999230587,0.37682223,16.63371806,782.7985948
1,Rural,5.999381961,0.427764928,28.67525939,725.8609845
3,Urban,194.7025825,12.14890291,13.51832889,262.7560099
,Urban,69.23281163,18.50092316,9.36387322,143.7573941
2,Semi-urban,58.82456019,14.74187545,11.66380599,173.436511
1,Rural,19.58045932,1.072101946,9.70705224,430.1949141
3,Urban,12.60592794,1.054465203,15.125703,788.5330668
3,Rural,43.70961973,18.5515464,21.54761069,276.0013247
3,Urban,45.54996181,16.96675848,26.5870878,295.4222015
3,Urban,37.1850904,9.357384519,9.12831206,252.5601609
3,Urban,67.21767908,19.03500618,8.90421083,186.5249121
3,Urban,70.96953195,16.91216897,17.6413674,340.3390881
,Semi-urban,74.30563296,18.66286028,9.0772224,153.8338846
3,Urban,36.66459195,9.260861364,10.79403688,358.7407729
3,Urban,37.00030981,9.468264645,9.04070046,243.1451444
,Urban,70.49422867,18.57466156,15.51551705,192.5706551
3,Urban,106.3667989,6.006316518,15.68154545,247.588988
3,Semi-urban,203.2081872,12.14575428,15.12185284,288.2563101
2,Rural,54.89947622,15.53735782,9.90812908,176.1224971
3,Rural,180.1752632,12.24356304,12.46944627,252.49681
3,Rural,31.547346,6.112228522,12.76021479,385.5439418
1,Rural,18.92113716,1.041419494,33.84942357,438.7961731
,Semi-urban,36.77689787,9.276578538,9.51209668,173.779653
,Semi-urban,74.50206497,18.68675246,9.55586964,157.0083951
2,Semi-urban,13.85272953,1.024786414,13.58496795,429.9703417
2,Semi-urban,17.0651982,1.032424839,17.65012972,321.1844632
2,Semi-urban,21.94608054,1.840757881,10.4367409,244.4251169
3,Semi-urban,19.07331489,1.017390852,16.2397054,336.2261511
3,Rural,34.69939742,7.080499045,17.87232401,251.2749254
3,Urban,8.940695422,1.075052969,12.46485279,871.6791026
3,Semi-urban,33.18962384,15.69090405,16.6453679,229.2170451
3,Semi-urban,3.708043678,0.377847356,30.31078182,1080.423673
,Rural,39.35310681,7.901738216,19.23439771,463.641579
3,Semi-urban,37.95387483,4.019317976,22.8416766,480.6553763
1,Rural,73.57158969,18.45552005,12.71440709,336.8991526
1,Rural,30.62077897,7.638642271,33.8351733,681.8824162
3,Urban,47.85358136,12.84552218,13.03014221,195.6970946
3,Urban,36.16294304,18.90866018,14.6994375,398.381181
2,Rural,3.240748923,0.591009941,36.07756785,2349.322517
2,Semi-urban,13.55936495,1.045852486,18.0523923,709.0941568
2,Semi-urban,73.62392102,18.55744321,15.80571321,306.8072252
3,Urban,68.68096327,18.56847738,12.80169141,342.1784308
3,Urban,48.22152819,18.65625136,20.56283624,271.824292
3,Semi-urban,19.5539913,3.780222336,22.16401849,356.0894359
2,Rural,37.09009195,1.857005894,16.48626286,408.1394289
1,Rural,2.563357469,0.452098214,20.32568714,2443.295979
1,Rural,21.5997207,4.854134382,24.53266287,587.3468208
1,Rural,2.760211665,0.401314574,40.01852687,2457.372388
2,Semi-urban,17.87695845,0.988161139,18.50689983,749.8305937
2,Semi-urban,7.269068053,0.83550591,30.32803639,1113.285652
2,Semi-urban,12.49170729,0.848723128,25.60151524,889.7469675
1,Rural,5.81276181,0.413923442,37.2474,1366.119144
1,Rural,6.639374804,0.395038702,20.65065954,670.7732831
1,Semi-urban,36.79357125,9.153203816,14.63307102,446.2070956
1,Semi-urban,52.32077702,17.07976777,13.89288085,380.4863698
1,Rural,7.232736956,0.464908969,18.1746754,1015.090153
2,Rural,28.10998608,17.29796485,14.17951278,443.2569204
1,Rural,25.5723076,6.582958427,18.8969548,536.6509772
2,Rural,2.518750541,0.63699143,35.25500507,1588.766468
2,Semi-urban,62.12817006,18.49550445,15.18542553,204.0566307
1,Rural,1.647758641,0.414219444,54.4259218,3851.194809
1,Rural,6.679639096,0.359884591,20.80539742,1178.609415
1,Rural,5.402070926,0.786655248,27.47740551,836.4012007
2,Rural,11.07167052,0.9661516,17.17020076,805.7329533
3,Urban,148.8689099,12.18416701,14.98899858,222.2400076
2,Urban,71.85526052,18.19753002,24.61603262,290.8476093
2,Semi-urban,72.02330478,18.42456108,13.05637711,337.8621314
3,Urban,19.72395483,2.565168834,30.28106667,417.4381778
3,Urban,36.93673575,9.280253966,18.45618065,255.8941239
2,Semi-urban,102.384654,6.119781518,17.33912471,277.9256729
2,Semi-urban,15.39311838,1.05115727,12.61948722,619.628014
1,Rural,41.1768309,10.54113265,11.9411368,208.4184667
2,Semi-urban,12.34630416,1.021533524,13.68702844,828.518725
3,Urban,13.75277217,0.81825811,23.00806422,715.9011961
2,Urban,103.7337081,6.019601522,13.83618433,216.1065069
3,Semi-urban,31.33393125,9.31300583,19.83943919,292.527527
3,Urban,52.37393687,3.327525106,14.6158174,254.3129167
1,Rural,1.432041463,0.400269898,36.82064928,2464.519623
1,Rural,42.79238457,9.057803022,13.53372781,240.7334683
3,Urban,36.66607653,9.26490307,19.22288936,398.3802374
3,Urban,47.57401467,16.84730515,13.14902845,203.7619525
3,Urban,35.80514623,6.700386666,11.63705532,209.6873854
3,Urban,69.24928889,17.06000884,11.90944034,181.8462011
3,Urban,19.29882748,1.054679257,13.35043864,384.8069378
3,Urban,59.38437722,5.902488082,14.30579535,660.582736
3,Urban,128.2661419,8.880560563,13.40532412,252.2569188
3,Urban,74.19182843,18.62098607,8.84466984,156.2274329
3,Urban,146.5941914,10.89469087,16.81068839,295.6829868
3,Semi-urban,12.18023747,0.411988776,15.5540738,664.6617023
3,Semi-urban,13.86869911,0.829269186,13.78587101,394.4019971
3,Semi-urban,14.61537664,1.055421165,14.31972146,656.0142714
3,Urban,73.79091597,18.55896788,12.09215242,422.3982587
3,Semi-urban,10.75334699,1.084400198,11.08707397,759.693045
1,Rural,15.42637583,0.577915604,15.83412334,454.8456015
,Rural,16.84331291,0.42782186,14.53556787,630.0336089
3,Semi-urban,36.84065543,9.283365756,11.57567898,353.6478043
3,Semi-urban,36.58539699,16.92256965,12.91628746,206.6939635
3,Semi-urban,162.0850481,12.03780591,13.20118298,276.6123165
3,Semi-urban,53.81136454,3.053976834,13.60695582,222.4352097
3,Urban,9.367835974,0.883613414,16.53778865,484.9352994
3,Urban,5.88551966,0.791678126,36.28931286,750.6988879
2,Semi-urban,291.4773533,28.77927734,7.79383972,252.8775152
2,Semi-urban,19.28707163,1.023804233,12.09425816,645.0265723
2,Semi-urban,57.84396655,16.96419309,20.17435461,232.5953551
3,Rural,22.44105536,4.750320298,23.617158,352.1525591
3,Semi-urban,16.26646828,0.933047135,27.51575712,405.623719
3,Urban,36.83489709,9.277265363,10.754425,199.4830643
3,Urban,36.22931928,8.955788831,11.65692725,571.8987497
3,Urban,30.91306428,7.196797636,12.48094722,209.7650887
3,Urban,1.549059051,0.434939505,35.44831295,2472.766654
3,Urban,6.573630666,0.983285898,23.81410714,714.1160976
3,Urban,69.16259319,4.909867834,9.23097863,185.0658207
3,Urban,60.24153842,16.94348301,7.38724006,162.6847586
3,Urban,157.9829273,12.160668,9.4502487,224.7109882
3,Urban,72.14957767,4.977934352,8.69978255,165.4229153
3,Urban,37.02891643,9.318949112,6.8983858,176.4350128
3,Urban,102.1141223,6.000985986,9.40188136,172.8818198
3,Rural,45.45015928,16.9607654,19.40170328,265.0489243
1,Semi-urban,11.91965812,0.642342719,9.07954042,376.1112108
1,Rural,17.91559025,1.056391523,7.43583412,289.3237276
3,Urban,73.65494119,18.55393965,8.35581596,169.2245458
3,Urban,37.17720066,9.282781114,8.86076096,185.91288
3,Urban,36.32050483,8.439534299,12.10488762,213.4122227
3,Urban,61.56900029,17.55374613,10.56670072,188.7480045
3,Urban,60.58698956,16.96027936,11.2072813,185.8525008
3,Urban,72.48480667,18.64690014,11.48146935,174.2129009
3,Urban,103.055718,12.32012703,21.70008816,272.7077018
3,Urban,60.62010884,16.95588818,11.17393475,195.3715857
3,Urban,37.06656043,9.288189532,10.51564274,190.7775906
3,Urban,68.34999396,18.56078345,18.16464337,256.5946065
3,Urban,28.12583107,6.385654706,16.58786202,246.987447
3,Urban,53.8504252,3.01110996,13.43612251,206.1190318
3,Urban,36.27362628,6.951656452,21.08783121,402.5039854
3,Urban,37.03891939,8.585969426,11.26471408,202.7658775
3,Urban,31.986808,8.069771277,18.06572973,274.025689
3,Urban,36.96667555,9.285520456,11.5057596,204.9722636
3,Urban,12.18055157,0.836637091,21.9256922,950.3373602
3,Urban,65.98261851,16.98035896,13.77199563,183.4130234
3,Urban,50.34271563,3.085302659,15.5747027,290.0672873
3,Urban,5.16226863,0.763253072,35.57707012,1083.082123
3,Urban,8.793419857,0.368487543,25.02077129,554.8510329
3,Urban,110.0667792,11.28530162,16.21850935,305.5080277
3,Urban,178.021804,12.56221301,14.88053307,249.5667706
3,Urban,18.80875664,1.085147233,11.35089527,502.2519055
3,Urban,87.14663548,6.00574441,14.34075284,232.1239065
3,Urban,44.99186064,10.98857921,13.20769318,262.955474
3,Urban,35.24133753,9.271391561,14.142819,233.6129646
3,Urban,181.1333557,12.19152371,15.22047145,261.6346382
3,Urban,56.07698094,18.58071903,13.58706061,200.1643134
3,Urban,73.50338246,18.54797016,19.32599858,234.8319735
3,Urban,49.56721651,14.4532932,12.15156845,197.2280244
3,Urban,52.76822126,3.038866169,15.29925392,271.5835551
3,Urban,23.50744834,8.775995876,28.46173099,865.9089164
3,Urban,87.81203775,9.621918141,15.8883067,244.0441184
3,Urban,57.92371367,6.142461465,16.28004137,302.9436081
,Urban,36.41557094,6.368466706,13.32715954,217.7001462
3,Urban,13.24774638,0.943077426,24.88582298,791.5276186
3,Urban,70.9910229,18.68163854,10.87822388,168.1023035
3,Urban,53.3345752,3.05424905,14.02271261,214.851467
3,Urban,44.71824977,10.18550243,11.06360677,198.9002922
3,Urban,36.91534258,8.465878598,13.30868182,246.8179614
3,Urban,54.44685237,2.97817666,12.43254704,188.5356434
3,Urban,105.7006266,6.106843389,11.3450764,238.1977262
3,Urban,11.25057537,1.114090194,7.84290831,789.3377944
3,Semi-urban,9.227079414,0.927976988,19.56595603,222.8340277
3,Semi-urban,36.83895032,9.323581958,8.05090327,270.7713461
3,Urban,6.737790773,0.887068273,25.07247202,1260.935988
3,Urban,74.07801025,18.58830194,6.13169385,215.2927085
3,Urban,36.91324163,9.650483513,7.4731162,167.9089171
1,Rural,2.053942847,0.454409424,46.21928118,1886.48346
3,Urban,66.65673177,18.57565251,7.7657078,226.7029828
3,Semi-urban,29.329554,8.824085187,9.17396601,183.6727741
3,Rural,19.66934353,3.90605816,8.82844872,283.3602284
3,Rural,1.216784506,0.538505787,27.28318539,3120.313276
3,Urban,143.4524029,12.12294572,11.52571429,208.0162233
3,Urban,175.2739701,12.44051987,10.2550339,210.2266787
3,Rural,1.582427953,0.432350321,24.95084032,2273.876703
3,Semi-urban,62.38057607,17.5713403,17.29632914,231.3916882
3,Semi-urban,35.761926,1.832648848,8.61188679,201.436
3,Urban,105.6568178,6.137203824,12.27303571,211.6794277
3,Urban,62.22055186,16.26310746,8.4195745,150.6432727
3,Urban,36.52165766,9.407890481,8.94465248,261.5226747
3,Urban,133.5991633,12.18037718,10.88080344,217.3760415
3,Urban,133.8084884,12.17553034,11.626,247.5578074
3,Urban,7.785159813,0.896870161,17.0598604,1018.339262
3,Urban,196.0142351,21.05470808,10.33122017,164.6806216
3,Urban,3.228757149,0.251773073,28.90591938,1730.196268
3,Urban,123.6017931,21.33981532,10.3542987,159.4565074
3,Urban,197.3464494,21.35510515,10.79093237,170.7422254
3,Urban,232.7064547,31.23598177,9.98731399,163.6666303
3,Urban,12.25030914,0.92533535,27.35026799,1565.788427
3,Urban,11.46678968,0.886232541,11.70419085,361.8799827
3,Urban,50.65570315,13.65517998,7.68884965,150.8024236
3,Urban,54.28525073,11.52305307,6.25784603,291.2889829
3,Urban,25.66892821,1.826243218,10.18522419,298.7128366
3,Urban,40.20018313,8.423405721,8.76424255,172.324271
3,Urban,24.36945926,3.075348153,15.62201926,373.8103673
3,Rural,6.040841666,0.943854666,7.54974458,979.241742
3,Urban,37.0407946,9.607249382,7.26548864,193.8556075
1,Rural,3.800399791,0.821993412,26.25355766,1035.266998
1,Rural,17.06921922,1.089636226,14.65926225,322.1523111
3,Urban,57.5847416,16.89236544,7.60895609,152.0670679
3,Urban,12.93044518,1.017463014,24.02205444,425.949194
3,Urban,17.8348868,3.465681201,9.99428216,296.2153121
3,Rural,0.915085834,0.566417164,39.99408286,4138.959478
1,Rural,2.740216024,0.354405141,33.35047715,1538.231927
3,Urban,53.00935719,2.995129894,9.47699005,195.4469063
1,Rural,37.33800052,9.972195831,7.93140456,196.3101942
1,Rural,61.11447266,18.38470917,8.65841186,165.8165394
1,Semi-urban,28.91262034,6.326014199,8.01373039,210.9384202
3,Rural,36.57957703,9.279122262,9.5822894,201.9102645
3,Rural,37.34451294,9.338996945,8.60745645,271.3142438
1,Rural,6.736663589,0.367301866,16.25691545,1095.718757
1,Urban,105.4903391,6.144118437,10.89161458,194.8631812
1,Rural,32.1480978,7.92575179,9.01016643,177.5797562
3,Semi-urban,144.9350119,11.98967474,9.25268652,159.7844265
2,Semi-urban,138.5131516,12.03293766,10.23827699,212.7064103
2,Semi-urban,8.96383463,0.653598131,31.32193688,606.2338409
2,Semi-urban,36.5462944,9.273211874,9.29956143,173.3962818
3,Urban,37.02335162,9.290359898,9.67882448,190.2335881
3,Urban,193.3060341,21.35198837,10.82201012,162.2952588
3,Urban,201.317961,31.28105846,5.66934934,301.5236952
3,Urban,168.9744046,20.51407098,15.84470538,252.0022959
3,Urban,196.7273566,20.64092014,10.90969828,195.2302227
3,Urban,68.1357488,3.753147082,10.64267283,797.4450612
3,Urban,74.67178215,18.75472024,12.98550071,195.5090527
3,Urban,180.4878719,21.35607586,6.25058345,297.836773
3,Urban,196.9967332,21.3644575,5.91974737,314.8855037
3,Urban,90.78722937,9.446632286,6.03106721,241.2940505
3,Urban,69.54480776,18.57484945,8.80624675,157.4045
3,Urban,54.57397505,13.59797431,7.36958723,140.5237459
1,Rural,0.435803043,0.243904447,28.06914737,12950.37174
2,Semi-urban,60.4006101,16.14090702,17.10690272,394.9415864
1,Rural,7.277887543,1.015161896,18.99078174,1063.387783
1,Rural,3.810583546,0.421695977,34.90317261,1182.758214
3,Urban,73.27836133,17.27448221,17.99867979,454.0179889
3,Urban,35.0242119,10.99675116,21.22551576,485.4202415
3,Urban,105.6280781,6.006600976,17.58837872,243.4115438
3,Semi-urban,38.32532183,16.07921387,28.37730135,328.7712209
3,Semi-urban,35.6259153,18.31180183,16.51726885,229.8936667
1,Rural,37.13684601,9.327138636,16.53865674,474.6701254
3,Urban,16.94389509,0.980202889,9.11567236,316.5673309
3,Urban,57.30503098,18.42879775,16.5529668,245.420766
3,Urban,12.84977667,1.079842798,5.84974587,757.7001952
3,Urban,72.27449896,18.57986944,5.87119481,209.4362586
3,Urban,73.93236737,18.5769,5.86756879,301.5336623
3,Urban,6.203208871,0.838831642,42.36462519,984.4245119
3,Urban,185.2678371,9.923527364,9.2349646,348.5634624
3,Urban,143.0107861,12.06906032,10.47266089,210.7818363
3,Urban,72.97832707,16.95819393,8.62517,155.1150574
3,Urban,70.66955998,18.57339708,8.91118182,160.6845938
3,Urban,36.16934909,18.06936143,14.9860296,244.1435936
3,Urban,32.90868417,8.591078235,8.74393855,175.9871696
3,Urban,37.02867965,9.281158098,6.3166,184.7995167
3,Urban,153.3551416,12.16357658,10.27979167,205.1179074
,Urban,36.48089042,1.815371555,11.73508239,402.7920095
,Urban,17.57519697,1.184745114,13.74361728,731.2989046
3,Urban,157.3703755,11.98950348,19.17693465,276.5953197
3,Urban,105.6239272,6.019667886,15.79472481,214.968409
3,Urban,2.84993078,0.660519424,44.20805263,1679.663558
3,Urban,61.86355355,11.48989552,17.08530453,240.7831906
3,Urban,6.932442557,0.907044781,16.99866046,589.731305
3,Urban,9.644404674,1.027582323,16.61504388,941.3827902
3,Urban,12.8724739,0.846243855,32.97378488,729.809453
3,Urban,69.40813516,18.1589273,15.01698298,201.5557163
3,Urban,52.34435879,10.85615951,12.59006304,211.1594949
3,Urban,49.8066452,18.21242571,22.24858904,302.651153
3,Semi-urban,50.00359924,16.8507061,13.79527729,221.3615037
3,Rural,4.481668474,0.3920963,31.11860261,1124.54301
3,Urban,135.7888074,9.633226778,18.48277875,288.3006686
3,Rural,36.97800021,1.861383233,14.49061309,228.8216554
3,Urban,68.69180639,18.19131668,14.881514,305.6978889
3,Urban,36.79340027,9.261415789,14.22795326,226.2297504
3,Urban,36.67156415,9.265579214,14.7654943,272.2218743
3,Urban,73.54812692,18.06098181,14.46546494,275.4081698
3,Urban,65.90362636,18.10037999,13.69330909,202.5620959
3,Urban,27.52660427,6.511257389,22.51928085,282.5544769
3,Urban,56.59166992,16.276005,13.46731548,295.2537146
3,Urban,72.17341045,4.965147226,16.28038255,220.5269387
3,Urban,142.3877292,11.34408992,16.24913314,268.598007
3,Urban,150.6948943,11.87416998,16.57265306,295.9542631
3,Urban,70.85191646,18.55894385,11.51394695,209.5780799
3,Urban,28.44242324,3.715351744,25.66418012,348.6722027
3,Urban,53.91295278,3.040428404,18.49327586,301.9859063
3,Urban,154.7146111,12.00783846,16.69420426,212.4831175
3,Urban,202.6286772,11.78923911,17.56588579,306.574794
3,Urban,10.34157932,0.65955904,28.14807733,588.4830271
3,Urban,7.036893334,0.750020038,19.97796729,610.7046188
3,Urban,153.6937175,10.23542327,18.1121129,283.657755
3,Semi-urban,58.9651728,18.3938193,12.42437016,196.5010683
3,Semi-urban,6.647506326,0.840667046,40.18813213,895.1077486
3,Urban,69.68526456,18.58232353,14.28788462,219.3032376
3,Urban,35.51526949,1.82655697,15.23583429,529.5201636
3,Urban,2.365459742,0.760312233,42.61761718,2890.861812
3,Semi-urban,35.624026,6.576974662,13.03109784,225.5036104
1,Rural,36.88975949,9.540137877,15.54441134,289.0513836
3,Semi-urban,41.72286482,17.03100443,14.54644051,197.6944649
3,Urban,36.94937431,9.321463658,14.75413798,228.1534976
1,Rural,1.405381547,0.426669426,26.69915385,2515.585231
3,Semi-urban,2.433577535,0.833114397,53.74403322,2015.17778
3,Urban,58.91144721,18.58118599,20.06420276,290.7245099
3,Urban,62.01386456,16.93134777,13.25358097,211.5686776
3,Urban,37.44225728,9.522828567,14.37772684,472.9133958
2,Semi-urban,53.49407034,13.80611976,23.78295082,312.8801545
1,Rural,15.48123413,0.836692133,29.32673274,722.7295968
3,Urban,107.4546606,6.149579077,17.46674043,282.0126937
3,Urban,52.75009479,3.056438108,12.37024724,280.1852999
3,Urban,186.826971,12.24300779,21.64281818,341.0762871
3,Urban,204.9014159,12.27800334,13.56145727,261.9750321
2,Rural,2.476895295,0.595795306,37.9829258,1624.878294
1,Semi-urban,14.95863957,1.128800458,13.85511545,523.3197727
2,Semi-urban,30.95796476,6.69413907,10.20651915,415.8205445
3,Semi-urban,1.646882299,0.706720238,25.18621274,2223.328257
3,Urban,98.6142846,5.576142987,22.67857071,218.7408175
3,Rural,1.239702052,0.708807895,42.09426316,3057.71863
3,Urban,32.22232515,8.921057839,27.6328608,721.1614156
3,Semi-urban,12.15607291,1.109886522,11.56851095,779.1328108
3,Semi-urban,173.0688148,12.44513143,14.87865145,255.4043167
3,Urban,53.77539354,3.008051515,15.35554326,243.7472564
3,Urban,70.9807851,4.955402213,14.3834228,221.6656057
3,Urban,61.94598347,2.912428036,13.86108872,231.858171
3,Urban,100.0097627,6.020587134,14.04922411,210.8754383
3,Urban,54.47304511,2.815402416,13.34117316,232.083255
3,Urban,35.88690014,9.203526857,11.36205556,339.1828262
2,Rural,0.768364854,0.226298,22.3059635,6303.261439
3,Semi-urban,18.23051995,0.978729382,13.89090746,292.8471624
3,Semi-urban,47.08891219,10.7050748,12.94729842,204.3592744
1,Rural,1.50343991,0.475774161,43.54045902,4301.282992
1,Semi-urban,24.66674112,6.168280786,11.20507717,422.6857909
3,Rural,20.4061148,3.107949581,20.85300223,333.4945543
3,Urban,151.4524767,12.00154078,11.90205433,162.3090368
3,Urban,53.59423698,3.132162084,13.11225538,257.1059242
3,Urban,72.17136668,4.97525439,13.18369707,231.3710917
3,Urban,70.29993874,18.57623716,17.32805957,220.8785329
3,Urban,106.0546644,6.001121978,11.9962561,173.4325967
1,Rural,36.42023479,8.635379136,8.54611473,283.0316913
2,Urban,24.43772627,9.19737619,25.91327,442.4579134
2,Urban,10.89915358,1.068909285,10.48950817,789.539192
2,Urban,54.82276085,18.56622491,15.66023923,233.8400324
2,Rural,33.0143294,14.48433401,21.27895122,279.3052276
2,Semi-urban,36.91299086,9.253450914,14.48275177,241.714983
3,Urban,6.915071014,0.793907742,28.03882199,755.3955443
3,Urban,72.01653833,18.5886191,14.81394326,190.7179245
3,Urban,34.87271395,8.239286419,12.04411254,197.9499077
3,Urban,54.5556859,3.007229379,13.23747301,230.2080865
3,Urban,70.68058468,18.65139462,10.92585649,178.9150427
3,Urban,2.56486178,0.573365638,38.86082024,1508.011747
3,Urban,35.01516578,17.27113105,15.79278205,239.5639542
3,Urban,197.1372817,12.1794016,12.63681667,249.5213084
3,Urban,108.8720282,11.96540791,12.54509544,205.3538848
3,Urban,25.06984622,1.945061732,15.19382824,281.5703771
3,Urban,46.69702932,17.52896441,9.59334522,145.6807093
3,Rural,58.40803182,16.96381749,10.84588762,164.6287282
2,Semi-urban,8.997978776,2.925732204,11.52141607,657.726712
3,Urban,36.89158051,9.28039177,14.72169187,251.9877367
3,Urban,55.15402588,17.47483042,14.91900288,209.098214
3,Semi-urban,72.606055,18.51679835,14.12086123,216.5755147
3,Semi-urban,8.033499811,1.100085321,7.96917818,864.2958402
2,Rural,8.000110225,0.974910702,27.3748355,598.4411398
2,Semi-urban,14.48935052,0.85316237,12.70802778,335.4534201
3,Semi-urban,28.03886632,1.588063905,20.4996505,303.6969896
3,Semi-urban,81.26480727,6.019536073,11.53545791,195.5846904
3,Urban,36.26029433,9.10885706,10.59690171,264.7654369
3,Urban,67.03049007,18.65886002,10.95920938,174.7632937
3,Urban,68.90946481,18.58540348,8.83436599,150.8403158
3,Urban,35.48123833,2.094747567,9.6739081,217.7172944
3,Urban,8.677765793,0.905488364,20.50181765,814.2957278
3,Urban,61.59168419,18.55262407,9.47251938,146.1856038
3,Urban,88.01641829,6.091899844,11.5561831,181.3252603
3,Urban,63.04974357,14.02476673,6.45402979,138.6309221
3,Urban,36.91829503,9.278065288,8.15237252,252.0710838
3,Urban,29.72256598,9.231300102,25.60371028,448.8247062
3,Urban,134.9957815,11.92824281,10.41109735,170.2325301
2,Semi-urban,16.99537405,0.8474943,18.6428873,705.4807781
1,Rural,4.408336397,0.721921898,32.19426766,2750.566259
1,Rural,9.620110453,0.681743475,24.25140946,550.6017222
1,Rural,73.81630448,18.5585843,9.19909513,282.7250411
2,Semi-urban,5.084686154,0.377219821,29.79214881,1180.888276
3,Urban,10.73671897,0.391152292,19.43594405,651.5929438
3,Urban,19.65925335,1.060653789,10.66159859,301.7775418
3,Urban,19.7040348,1.078852195,10.9352303,278.1100745
2,Semi-urban,74.06987286,18.55670187,14.44244328,213.3976946
2,Semi-urban,159.4121161,12.18269982,13.59374273,375.1265711
3,Urban,60.52988106,18.54919214,17.94499716,393.4471564
3,Semi-urban,73.42584917,18.1109047,15.51198101,314.6348439
3,Semi-urban,39.80944884,13.23159047,11.44190767,196.2403956
3,Semi-urban,67.46673727,16.37465678,13.78406452,201.3435203
3,Semi-urban,8.698391429,1.143884967,21.0268907,855.439544
3,Semi-urban,8.577426735,1.03200851,14.05310031,860.9834603
3,Semi-urban,0.362459288,0.2356544,31.51901736,10428.55282
3,Semi-urban,36.56974185,7.817695686,12.54018927,217.0954073
3,Semi-urban,37.03976646,9.288819173,11.55321969,188.3450218
3,Semi-urban,65.97439067,18.58225288,11.6598165,163.8956891
3,Semi-urban,3.164912596,0.772882683,35.01293571,2251.648278
3,Semi-urban,37.11815219,9.287230386,11.66057016,222.9527877
2,Semi-urban,17.22233729,1.143639406,11.79702548,621.7295191
3,Urban,112.4203965,8.691466085,16.656375,436.6255199
3,Urban,92.93780118,5.914168633,11.99131152,460.6981242
3,Urban,13.23864584,0.366623707,16.17709467,540.9986891
3,Urban,32.35719093,11.76187771,17.91107737,433.1185743
3,Urban,188.6778736,12.09695389,13.00461702,239.576156
3,Urban,3.973088203,0.640994883,44.35794297,1377.273093
3,Urban,61.77742899,18.68405068,16.87403966,399.5857917
3,Urban,74.34317732,11.62471582,10.84878187,161.7385144
2,Rural,1.314427826,0.52523316,27.12334911,5031.703141
3,Semi-urban,37.30958786,9.232330705,12.45424012,234.8905682
3,Semi-urban,52.34338562,17.61323519,11.27751205,372.0853491
,Semi-urban,4.302526121,0.64557373,27.48511478,1741.407784
3,Semi-urban,2.556690551,1.879000688,13.34083871,1397.36384
2,Semi-urban,10.966624,0.96945921,13.6681435,908.4104812
2,Semi-urban,14.11240156,1.087940963,11.78328936,773.8852837
3,Urban,36.69568889,9.265306263,13.42010922,240.2635456
3,Rural,2.404604098,0.549651725,31.64779317,1656.463694
3,Urban,57.50205137,18.7116071,14.30792045,349.5829591
3,Urban,37.02810572,8.309680181,15.65946601,453.4067859
1,Rural,1.989328838,0.364784372,29.8420663,5369.645468
1,Rural,2.65970582,1.030562539,17.81454945,2579.988859
2,Rural,30.62293899,1.581687826,30.1437855,643.1972123
3,Rural,70.48328428,18.54463168,11.38432955,358.3688789
3,Urban,154.2577418,9.954743796,16.3169255,254.7124956
2,Semi-urban,62.03065828,18.76318034,19.23660258,256.7230901
1,Rural,1.150843687,0.479227597,36.45725948,2845.969798
3,Rural,53.44419876,18.14743034,11.78267078,289.5273391
1,Rural,2.342949898,0.907254482,20.88603513,1644.71309
1,Rural,5.25656419,0.428644612,28.48752675,786.2362044
2,Rural,35.11223621,9.252501411,10.66151445,196.6403206
3,Urban,202.1537,12.46109489,16.84221222,271.4828618
1,Rural,0.918986165,0.367806091,36.06049104,3807.896885
1,Semi-urban,18.87035423,0.871115878,18.61950597,569.586828
3,Urban,64.36137202,18.56883233,27.44085552,302.7787508
3,Urban,40.78166626,7.483352364,8.65219433,174.0628781
3,Urban,116.1906493,10.78889823,17.21536543,278.8909194
1,Rural,9.568696969,2.946142512,32.8188798,836.8497458
3,Urban,28.02552508,0.753303471,15.16764315,356.2266479
2,Rural,9.402881922,0.994132469,26.67022662,517.9397548
3,Urban,58.03264622,16.2850974,17.5188287,240.2597667
3,Urban,47.88319947,12.8318253,12.83352639,194.3995342
2,Semi-urban,36.83888111,9.271773644,7.58639074,164.599003
3,Urban,34.2944737,7.832686763,16.39923577,240.4242708
3,Urban,148.9658034,12.22634944,16.47973196,267.5846189
3,Urban,44.46874935,15.260256,9.82187074,161.9172595
3,Urban,63.84074042,18.35794336,19.90562151,287.8950204
3,Urban,180.4872176,12.5238105,15.77299043,264.72642
3,Urban,205.4733689,12.26035269,16.36797647,277.74125
3,Urban,39.95832845,9.957538442,8.64621745,444.0753522
3,Semi-urban,66.01258504,18.56389182,7.22020294,166.3488735
3,Urban,53.95167281,3.011625299,8.51727403,159.3096729
3,Urban,73.54765884,18.58645531,5.82611047,171.5362952
3,Urban,4.483462246,0.873947043,6.64727339,920.9765
3,Urban,37.10656691,9.30242271,7.61923546,246.4886402
3,Urban,70.84714322,18.57374518,6.05108357,266.3734922
