MarketClass,URBAN2,DL24hrmean,UL24hrmean,DNSRTT24hr,Latency24hr,Web24hr,iPlayerStartupDelay24hr
3,Semi-urban,36.98901887,1.852105954,24.12319583,14.12224539,287.1349857,1367
3,Semi-urban,6.279753686,1.002537257,58.35532397,16.44481027,706.9757403,#NULL!
3,Urban,31.82723462,1.869043187,31.24086648,22.14239568,372.7535569,1514
3,Semi-urban,2.963891938,0.67038475,32.12379544,30.34942667,1638.375278,3569
3,Urban,12.68106149,0.797796143,40.07234927,29.52632018,634.8161651,2216
3,Urban,65.10599607,18.54146786,22.17091673,17.72155096,242.4171676,1118
3,Semi-urban,56.10771278,18.51380571,24.30575776,21.32649049,416.3974253,2232
3,Urban,17.92151586,1.060247038,23.82611057,20.23412908,337.4008723,#NULL!
3,Urban,121.6353416,11.98002919,13.54296656,14.07980851,217.5842552,929
3,Semi-urban,19.94712324,3.999509352,26.11088637,21.55247875,312.9265617,1479
2,Rural,5.770876289,0.99538503,20.39842719,14.94186935,1214.416043,#NULL!
3,Semi-urban,6.662614929,0.958805922,11.86185197,12.7829924,974.0328839,3555
3,Urban,6.846975511,0.973490657,18.49188168,13.86752579,590.2001164,#NULL!
3,Urban,11.15434216,0.767575713,35.85953591,22.00344947,522.4414716,#NULL!
3,Urban,48.01167576,18.29886707,16.36733011,13.77291228,280.7421109,1887
3,Urban,14.35060811,0.876048114,19.50067499,15.53019915,446.7853798,1614
3,Urban,50.77285552,10.07533595,21.06428206,15.10276454,206.4900701,823
3,Semi-urban,36.50149554,8.582486548,25.46571566,21.5478592,264.2877207,1050
3,Urban,181.1408068,12.24911446,14.83421228,14.61297829,247.5117305,720
3,Urban,39.48757043,12.05125269,17.83753663,16.99091667,338.6965476,1275
3,Urban,3.01945415,0.877456952,39.49149483,28.14525268,1507.357506,3765
2,Semi-urban,15.51973434,0.948306012,19.67268128,12.36987939,773.3665453,2364
3,Rural,74.52957761,18.68339077,12.19173097,11.76224629,184.3442546,766
2,Rural,12.34063795,1.083249993,19.4920674,14.30960557,373.1403654,1444
2,Rural,4.914141519,0.93632026,15.53652999,17.18165249,1557.088581,2822
3,Urban,36.72275605,9.272372777,16.47131893,15.72868652,302.84153,2411
3,Rural,16.27841124,0.485420118,29.33900223,28.32466871,843.0753683,2552
1,Rural,68.48357679,18.62887354,23.28776382,12.00425806,182.2860547,969
3,Rural,4.181931812,1.041839718,22.0633493,14.9513844,1672.842715,2619
3,Semi-urban,36.23256543,9.215976646,17.65873219,13.2330872,228.6154373,#NULL!
3,Semi-urban,37.21635751,9.413229623,15.29757619,13.4277078,451.5726505,1018
3,Rural,1.756500977,0.6085816,36.98620739,37.23091341,4294.706661,3329
1,Rural,2.448829493,0.38048685,35.47898752,31.54769242,1498.713388,3573
3,Urban,146.4791225,11.18895384,14.61014081,14.07298712,243.086106,823
3,Rural,2.654910447,0.728519081,44.07708905,41.55326361,2674.610163,3698
,Urban,7.073204878,0.98397717,19.39843386,13.83457377,578.3417213,#NULL!
2,Semi-urban,34.882824,17.8783486,26.92254714,21.27752125,499.8503692,#NULL!
1,Rural,1.172879367,0.365147387,31.99245148,32.94662286,5095.179134,#NULL!
1,Rural,3.542975018,0.363075266,17.17365229,16.21905873,1862.630333,#NULL!
1,Rural,10.49298729,1.015781015,26.09148196,22.70574275,487.316613,1838
1,Rural,1.490661043,0.418043206,37.99053813,35.294755,2281.624141,#NULL!
1,Rural,36.78094391,9.30610592,24.13903116,17.38678582,441.3723865,#NULL!
1,Rural,2.536683793,0.581164062,46.82258441,40.35491057,2619.924904,3426
3,Rural,63.31555884,18.55675058,19.60978406,16.0135951,371.8832798,1205
1,Rural,6.792558351,0.337907143,43.00909688,36.45969533,818.5963143,#NULL!
1,Rural,2.199437922,0.43130971,59.63768997,54.4216387,1783.85213,3903
1,Rural,32.50069545,1.845428424,20.18775634,15.67261769,246.1849274,#NULL!
3,Urban,196.2161808,12.40810372,14.37027073,15.73609847,245.6305105,811
3,Semi-urban,15.19012766,1.041722203,25.79093488,21.50343341,662.5940033,#NULL!
3,Semi-urban,18.84752374,1.049745454,20.62108907,16.80862759,332.480517,2453
1,Urban,67.27803617,18.49316813,26.89567657,21.46436866,480.9449029,1219
1,Rural,16.64744777,0.976828497,19.56918296,15.15397578,564.8124562,1550
1,Rural,5.836623894,0.36013504,46.87250065,47.87916566,1538.683027,#NULL!
1,Rural,36.82135336,8.445643254,24.64136299,22.6554383,555.8103039,1475
1,Rural,72.98551338,18.55118633,22.49316278,17.69560347,403.4151223,1263
1,Rural,2.681107043,0.387782606,38.4790552,32.21187587,2600.665973,#NULL!
1,Semi-urban,58.40707952,14.82618324,19.87091556,15.16514038,391.1679782,891
1,Rural,1.601498792,0.365741386,40.03024745,34.0996838,4090.229271,#NULL!
1,Rural,1.35479677,0.41527057,56.28578673,51.76722342,4417.806874,#NULL!
1,Semi-urban,36.95118589,8.144431228,19.64559805,16.49038095,406.195977,#NULL!
3,Rural,35.84506595,9.105793373,17.2336993,12.96953201,427.2249707,1329
3,Semi-urban,36.72268573,9.256407907,17.68984524,12.48164957,216.0562993,#NULL!
3,Semi-urban,36.43964689,8.663347703,17.63263222,12.9275911,199.496477,1325
3,Semi-urban,17.26087962,16.03252221,22.38020131,15.2301629,663.344644,1706
3,Urban,36.26973404,9.567401484,16.76071494,18.95036218,311.7919088,#NULL!
3,Urban,15.85757073,0.777506991,10.06380601,5.66030868,313.1786815,1593
3,Urban,129.4952866,11.99285827,10.51387281,10.7346321,186.7244897,677
3,Urban,34.75689357,9.303971594,11.89716258,6.11159563,164.2085169,#NULL!
3,Urban,6.686596794,0.905147716,20.61817864,16.18767188,905.4885812,2178
3,Urban,14.83537964,1.133797592,7.76720341,6.23017857,1002.895949,#NULL!
3,Urban,37.04284726,9.286751721,11.06065472,6.0968114,151.9435962,1032
3,Urban,36.08542233,9.273710181,10.35838354,7.52833575,253.0977193,1972
3,Urban,2.354272038,0.355420205,27.37734128,22.25306634,1863.31929,#NULL!
3,Urban,1.322123741,0.691039194,19.84592404,11.59704058,3166.588327,#NULL!
3,Urban,18.20701606,0.818235727,37.04547914,13.60773852,1953.451262,#NULL!
3,Urban,73.68999694,16.94846702,10.3436495,5.6911733,221.1556715,#NULL!
3,Urban,9.725266143,1.032008479,12.27874942,9.6361649,833.0101229,2845
3,Urban,60.62327636,18.56723993,18.10836129,14.57996738,243.1792504,1044
3,Urban,78.09226146,5.903918512,14.33429467,12.17976923,231.2601226,712
3,Urban,124.4939543,12.03610417,13.61104322,10.18479918,148.5802473,954
3,Urban,76.73865352,6.14870761,13.74224753,11.96953977,236.287522,753
3,Urban,36.28902094,3.008351862,10.29940121,10.51933237,294.8799929,#NULL!
3,Urban,37.36246015,9.951171878,6.98393139,5.31948153,232.1772074,#NULL!
3,Urban,105.534397,6.043738355,11.42855086,8.95959889,162.3152303,795
3,Urban,72.09108795,18.57562886,10.73287751,7.13673759,246.7284065,671
3,Urban,63.41114489,11.54149058,10.754772,6.11156723,184.5134264,#NULL!
3,Urban,52.96730573,17.71227237,11.70117667,8.4978375,275.4391685,2213
3,Urban,14.80102474,6.102177054,12.90858045,9.11615245,379.3317464,#NULL!
3,Urban,3.800105711,0.670443829,30.97703293,31.03121777,1034.662216,3443
3,Urban,72.58735418,16.94200501,7.33248212,6.36040407,215.5162768,814
3,Urban,23.28513378,3.08386683,26.06437224,20.57146802,381.178805,#NULL!
3,Urban,65.97506592,18.55305832,19.59721535,14.73058941,222.551447,#NULL!
3,Urban,9.655303946,0.785949834,25.53904957,23.52862568,1102.121466,#NULL!
3,Urban,120.8386245,11.96094168,11.52863632,10.15729499,226.2003148,933
3,Urban,33.86200446,2.439862711,17.00100795,12.8914441,545.8251724,#NULL!
3,Urban,4.496445554,0.886506695,19.67092953,30.52954498,1364.773442,3004
3,Urban,4.678192958,0.801538482,43.2813675,41.43682948,1054.975572,#NULL!
3,Urban,14.03519454,1.106121622,9.04184258,6.40410492,700.5879525,#NULL!
3,Urban,37.14134149,9.332050158,11.73892369,9.09454957,230.2716596,947
,Urban,140.6816876,12.12481105,14.80603977,12.67899703,235.6224416,1029
2,Semi-urban,135.9796621,12.2125932,13.80105809,10.37673997,199.846701,758
3,Urban,36.85481033,9.651115698,10.20235865,9.9291807,198.9633251,#NULL!
3,Urban,71.15488719,18.55595762,11.50016055,7.74992472,146.2385871,#NULL!
2,Semi-urban,72.07277304,4.940852838,11.15989956,9.25327027,148.5850833,873
2,Semi-urban,106.166465,6.145990609,14.26424771,10.60096809,236.9929892,672
1,Rural,4.244011155,0.368506613,63.13097633,43.0263759,1279.570816,#NULL!
1,Semi-urban,13.68788292,0.822938954,24.16562433,17.78682805,399.013147,1586
3,Urban,72.43678935,18.57171108,28.47403547,10.83870968,736.3015652,3750
3,Urban,37.35337894,9.039871483,10.75882298,6.83509025,236.2421418,#NULL!
3,Urban,105.7040639,6.016231031,11.93283147,8.79890395,230.6857143,884
3,Urban,37.09450563,9.279810353,21.70658547,9.3006268,261.2869848,1390
3,Urban,125.9948052,10.04372556,13.06378006,10.55246436,191.1417184,745
2,Semi-urban,96.91275168,6.107520214,14.14352666,11.53616667,202.4422695,632
3,Semi-urban,36.44202874,9.616450418,16.92440386,17.92021809,264.7601105,#NULL!
3,Semi-urban,54.56737166,5.884895155,20.66890147,14.97210753,314.5564566,1667
1,Rural,0.922072914,0.438568965,50.74432576,44.57904594,3652.71832,4804
3,Urban,95.084698,12.49464288,14.95907755,15.06817922,262.6314585,688
2,Semi-urban,84.76616149,12.11908588,15.81051184,15.53587705,248.3235905,670
3,Urban,88.35651546,12.23385969,16.31907421,15.23874823,277.346803,664
3,Urban,58.44948202,18.3670146,16.98103921,12.67458381,192.4252397,1022
3,Urban,67.62782153,17.05456499,10.95881369,10.96289006,174.4822767,873
3,Urban,36.85118533,9.266179622,16.02087694,12.46589943,215.2148645,1205
3,Urban,73.09150549,18.63327331,11.57454126,10.97453561,157.0313779,857
3,Urban,28.25038315,6.424178026,24.79718705,16.19224895,717.4638795,#NULL!
3,Urban,35.65359596,18.32244046,21.35275799,16.50542299,221.5258266,1100
3,Urban,6.255664,1.068289049,43.66911665,30.37836047,679.748,#NULL!
3,Urban,36.46161196,6.059763166,34.45701682,28.38252489,661.6485572,1171
3,Urban,65.63617375,18.5716029,19.39782609,15.40633003,206.463213,1017
3,Urban,145.941112,10.12796518,14.93206835,15.66474545,269.3865535,726
2,Semi-urban,14.44959802,1.009992562,20.61046874,15.07626809,358.6111802,2280
3,Urban,36.77357948,7.886750632,16.39775972,11.10201471,225.4246647,1261
3,Urban,194.6343954,12.14266288,21.90586981,21.77828244,320.6426407,1108
3,Urban,195.8431278,12.28500078,14.51872122,15.09134694,264.011079,640
3,Urban,203.9949417,7.63282179,40.10310214,43.06251905,657.4093169,2306
3,Urban,9.06947235,0.912580474,18.61426866,19.00826496,816.5620263,2446
3,Urban,199.6016179,12.27080068,12.61752081,13.70052049,238.2704412,629
3,Urban,72.99306575,18.90790659,14.85280385,13.30698555,184.7325285,1051
3,Urban,197.6930034,11.96025842,15.19554707,15.68915988,272.8760732,720
3,Urban,198.2769601,12.43264684,13.63419339,15.19583476,261.0017077,972
3,Semi-urban,155.3224582,10.10811508,14.13213643,15.7559576,259.8924016,765
3,Semi-urban,102.1232225,6.961737179,14.66075147,15.46071176,299.0255304,1920
3,Urban,158.5707851,11.0557391,15.98365452,15.73634035,678.1611424,901
3,Urban,18.16452258,0.964455038,25.18705878,23.77243393,394.1635282,#NULL!
3,Urban,19.78552942,0.931795778,18.16666767,10.40773857,293.8382833,#NULL!
3,Urban,14.31681455,1.114002,13.1984139,12.03809153,748.163253,#NULL!
3,Urban,47.36415164,18.57654712,17.66742268,12.66927273,197.4957913,1035
3,Urban,35.07662786,8.061774322,18.49682736,12.83993333,209.2376587,1148
3,Urban,35.12076944,6.055674762,17.05822561,13.00413464,200.73026,1003
3,Urban,5.357441287,0.683511264,27.88156909,23.37916289,1380.290315,4544
3,Semi-urban,15.71491918,1.08326935,11.0647327,10.55452913,727.4437415,2325
3,Urban,70.09831498,18.54107348,12.56589626,7.0223877,158.0772257,875
3,Urban,36.11966051,7.308552702,11.91643054,8.80363531,503.5795314,2411
3,Urban,99.16697635,5.954427068,14.75614631,9.93345588,165.1003281,855
3,Urban,72.27067585,18.58445454,11.46223865,8.37356273,269.2475066,1854
3,Urban,36.08629632,7.571109342,8.82352283,8.15117192,188.152136,1181
3,Semi-urban,51.65849015,3.04015042,12.86710238,10.39615706,193.2180016,926
3,Semi-urban,36.44602522,9.5693075,10.92779462,6.51678857,234.1411968,#NULL!
3,Urban,15.78044228,1.225130782,12.46297236,8.45731392,278.0832454,1150
3,Urban,35.12528381,9.281508136,11.9556131,7.78497866,255.001202,2269
3,Urban,70.3358418,18.48302449,12.04426612,7.41947278,182.4347512,583
3,Urban,37.11524813,9.283493301,12.68475908,8.14549062,176.3955851,#NULL!
3,Urban,144.0369711,7.078756389,12.76879376,10.61579506,220.0279865,829
3,Urban,65.33769389,16.87258602,13.61706555,9.46628409,167.7434508,712
3,Urban,62.32743645,2.978895518,13.60377214,10.75570158,214.7853668,#NULL!
3,Urban,61.11438274,18.5661529,7.75332818,6.18680028,148.0333689,891
3,Urban,35.86235778,9.302335814,11.29009732,6.52160427,168.8498586,#NULL!
3,Urban,37.06255802,9.324030634,8.94323138,6.04896571,268.2466358,700
3,Urban,115.6682139,9.230194938,19.65571391,12.69181974,219.1598034,919
3,Urban,89.57607113,5.987942613,15.41199457,10.47761932,203.0425907,997
3,Urban,3.6998375,0.748392282,32.69322797,26.53314577,1333.698147,#NULL!
3,Semi-urban,42.42237285,18.58255528,25.34706356,20.25850906,272.2295443,1308
3,Rural,4.427780094,0.646704162,43.58405694,36.78279268,2318.534268,#NULL!
3,Semi-urban,36.88706745,9.269765859,16.26170249,13.45562731,269.172841,2255
3,Semi-urban,36.99216342,9.287661824,15.0341303,10.38874006,193.7016856,1203
3,Semi-urban,37.21884383,15.0293845,13.01198163,10.52371365,181.4108399,958
3,Semi-urban,8.943069018,1.08518,30.96933567,15.72733945,871.2522129,2385
3,Semi-urban,35.33886098,6.939130789,14.5117207,11.11280259,269.0122791,2095
3,Semi-urban,39.25965288,7.174208146,18.38295264,11.57591667,205.8686553,1349
3,Urban,59.17131891,12.0517755,16.67012433,12.07212518,215.4685448,995
3,Urban,33.81948708,1.733554077,17.27916443,11.97623011,203.3931165,#NULL!
3,Urban,37.34599918,9.332819328,14.30477463,10.25607955,225.2924993,1094
1,Rural,35.56090252,9.137752411,15.39993922,11.04271223,202.2230287,1203
1,Rural,36.42198997,7.12467194,15.28366672,11.00590293,199.1561911,1272
3,Urban,65.10518038,18.56049029,14.19056919,11.29656981,285.7412157,1819
3,Urban,57.55730345,14.21046655,21.96794788,18.00969516,286.5442713,1140
3,Urban,28.18786029,5.136692561,12.03565159,10.99800996,222.7971845,1193
3,Urban,36.53883363,9.276531452,15.01580646,10.56144699,205.1940492,1167
3,Urban,63.83430876,18.56693478,10.8946172,10.36582411,164.2733645,869
3,Urban,67.85260089,18.35735496,12.71333009,10.24064286,284.5642993,882
,Urban,2.678726574,0.279446511,42.50632383,35.14222928,4699.892845,#NULL!
3,Urban,3.786433434,0.664584718,39.80762725,33.31412635,1906.649046,3282
3,Urban,108.0462942,6.187015219,17.04419753,16.37647391,285.8674269,804
3,Urban,107.3736562,6.15175769,14.68323859,14.17007023,260.6122071,820
3,Urban,36.93322366,8.452242935,11.4015819,10.71876019,189.1509722,811
3,Urban,5.502038268,0.648523782,30.47948912,26.2983551,1180.117293,3667
3,Urban,107.4108312,6.173778292,17.24796307,16.57942623,278.9469534,788
2,Rural,6.860850656,0.866628455,18.66855978,15.20558582,867.5231516,2715
3,Semi-urban,54.62290874,3.008047482,14.69771365,14.23265103,268.7755918,920
1,Rural,74.48468663,17.06176094,14.65546032,10.1307344,158.822357,658
3,Urban,37.5285722,12.55541322,15.83022639,10.08769509,221.8816073,1119
3,Urban,202.5775653,12.10460316,22.42177861,22.76934871,354.6251512,1359
2,Semi-urban,17.35148614,0.792269874,54.36460067,22.12544444,892.2649966,2264
2,Semi-urban,7.656778334,1.051173829,27.85994682,23.57862555,591.986003,2889
1,Rural,0.345992974,0.376486414,36.79205071,27.31756067,7423.060005,#NULL!
3,Urban,6.23374169,0.536581802,69.5838577,35.51297962,938.6794424,3305
3,Urban,74.2079415,18.5810207,8.89047433,8.64595597,148.2411224,885
1,Urban,13.81659542,0.5009458,20.8180233,18.47694656,458.0788174,1209
3,Urban,73.61678397,13.01365355,21.8991573,15.43893642,227.8197729,#NULL!
3,Urban,147.1307598,12.06007306,15.25637624,13.64752329,267.0759622,1313
3,Urban,169.7394317,12.49660346,13.92466582,12.3588534,234.6613134,729
3,Urban,36.79245791,9.280545006,13.11434019,7.70347585,191.2999572,1078
3,Urban,202.4519268,12.29854312,15.1972288,13.34356023,251.1854137,863
3,Urban,39.58961214,9.551121242,12.65029179,8.43663233,171.83422,940
3,Urban,207.0820863,12.2959252,15.28698741,13.35528743,261.8880377,790
3,Urban,104.7351539,6.148005189,13.85813273,12.04660914,244.9718091,803
3,Urban,33.86369255,3.382329652,19.93087065,19.20913917,256.3107859,1462
3,Urban,161.4748512,11.45741489,16.81580206,15.17901695,309.7329298,859
3,Urban,54.7052958,6.891781078,21.73660372,20.80465581,317.7547254,1564
3,Semi-urban,75.32516531,5.881086997,15.94139036,14.99777345,220.0479941,1299
3,Urban,142.2755649,11.40101897,16.56543238,15.02710133,262.1965201,1159
2,Semi-urban,10.4334954,0.891975783,18.04876016,13.95764925,491.2015985,1924
3,Urban,10.0318892,1.206331677,26.27867187,24.25516181,630.7922633,2133
3,Urban,36.91690513,9.265440886,15.08174939,10.92701717,279.7165377,2151
3,Semi-urban,27.26537221,7.257314963,22.72027987,21.31290355,329.8566199,1193
3,Urban,66.48248577,5.192532077,16.06805725,15.40534799,247.3358169,#NULL!
3,Urban,206.951563,12.26345748,13.92457189,13.63558427,251.6013083,746
3,Urban,37.35346666,9.390942694,12.69861476,12.31343201,221.3726738,1104
3,Urban,70.06797851,18.56758983,15.69857466,11.01720901,331.8753997,1555
3,Semi-urban,103.606485,6.015459674,12.99098517,13.61268382,168.8987623,858
3,Rural,17.11769435,4.523277842,12.95216056,14.20134412,361.4046505,1822
3,Semi-urban,36.71247424,9.284858497,16.7064653,12.21919829,214.3564168,1392
3,Semi-urban,16.94552366,1.005790308,17.30530611,12.82200146,318.6990773,#NULL!
3,Semi-urban,70.36911605,16.96640025,17.17992075,12.35034375,189.7104637,967
3,Semi-urban,63.73016384,16.95668472,16.38786126,10.43025462,173.8712633,1571
2,Semi-urban,5.718845386,0.752811532,37.41114012,32.78538851,776.9189765,3147
1,Semi-urban,15.54163397,0.980287404,21.24682498,16.29298534,348.3053364,1409
1,Rural,3.409079444,0.347262738,44.37550882,27.19534503,1332.374535,#NULL!
1,Rural,11.39404709,1.087888674,28.78730678,20.65826445,837.5570181,#NULL!
3,Urban,25.31039952,5.63088816,18.25605815,13.66167234,274.624903,2185
3,Urban,9.747372113,0.838943727,55.90130578,20.22607236,827.0952221,2544
3,Urban,23.76223031,7.816663814,18.13545198,15.32577054,583.9991007,2808
3,Urban,54.6303495,12.98355311,20.32004532,14.12606525,203.9965951,870
3,Semi-urban,57.59311834,18.54042981,16.09865384,11.58046459,196.6797203,954
3,Urban,37.05234293,8.796761627,16.02247282,12.39605096,188.0838065,#NULL!
3,Urban,72.86522338,5.002351098,47.24962411,13.3001967,197.9899913,992
3,Urban,8.145209216,0.720855694,37.04378962,27.50892514,616.2674254,2743
3,Urban,21.6030963,7.61659849,27.97854902,22.37681206,335.240213,#NULL!
3,Urban,21.037833,9.365800478,12.86294106,12.14436137,450.3821089,1147
3,Urban,5.325352785,0.711445011,29.79709528,28.51939844,1217.585833,#NULL!
3,Urban,9.582703164,4.553611778,13.63641697,12.89260479,722.9859323,1942
3,Urban,40.39609165,7.598704482,21.87402944,12.99709972,200.682622,1081
3,Urban,36.304207,18.57155029,18.78977776,7.44040057,158.2040158,894
3,Urban,204.7175306,12.27573716,16.79846025,15.51188235,261.6557727,830
2,Semi-urban,19.40345457,1.085881256,16.90017799,12.70287174,298.5726525,1146
3,Semi-urban,37.09834357,9.280309903,12.57894666,9.14044397,258.1559687,2048
3,Urban,36.96530561,9.27083645,13.16367758,8.7602813,183.7495628,1066
2,Semi-urban,8.314677444,0.921491188,16.67232385,14.36621418,720.782695,#NULL!
,Semi-urban,8.807860895,0.914069151,22.51029097,19.04194293,563.186211,#NULL!
2,Rural,43.71559632,17.66037327,16.61132249,11.23749574,172.7440896,972
2,Semi-urban,73.58466634,18.56699443,17.7288132,14.97085106,291.7657204,2243
2,Semi-urban,5.919701766,0.83550077,36.57512938,30.76823844,736.7333061,2743
2,Rural,2.309070483,0.610163638,57.30789318,38.30037152,1783.436748,3386
1,Rural,36.59324367,9.275861833,15.03837653,12.30298153,259.1625385,2005
,Semi-urban,203.2279027,12.49311029,16.68832558,14.92915088,251.0682869,850
3,Urban,159.954059,11.67659271,16.36502242,15.73823066,285.5364573,1071
3,Urban,53.87301459,13.90847267,26.94416693,22.1561078,264.4943693,1317
3,Semi-urban,60.13504874,16.95125048,19.75470814,19.01261538,246.5451877,#NULL!
3,Urban,107.2667959,5.994211385,16.68455569,15.41660576,213.993109,1002
3,Urban,53.73101412,3.033869566,25.90920727,18.21960533,296.5943188,1539
2,Semi-urban,5.069691788,0.911558611,38.13864056,30.20951273,1126.797719,3716
3,Urban,36.98137818,9.274542445,16.7351418,12.31003266,193.9227027,1200
3,Urban,55.43224607,16.66100438,17.67950129,13.79838384,286.6060772,1935
3,Urban,68.55451998,18.580964,18.24744928,12.81959599,212.4376993,1082
3,Urban,53.5137242,2.997028895,12.91687743,10.28046982,185.1229815,#NULL!
3,Urban,12.38854205,0.818104023,34.8379501,30.21632425,2238.390924,#NULL!
3,Urban,8.661558633,1.04652952,30.34037832,20.25525214,560.0640116,#NULL!
3,Urban,28.7525285,6.093924571,9.91529842,8.42642756,190.5773214,1222
3,Urban,158.8652655,12.0094646,11.85764677,8.00165957,195.893977,935
3,Urban,182.672148,12.42319988,11.69315074,9.36675722,196.7865147,826
3,Urban,48.44782626,14.52653116,15.8640788,8.64666341,188.1247213,835
3,Urban,64.87650352,18.57541416,21.17072212,19.09585085,256.137051,1202
3,Urban,182.1548157,12.27586087,10.94273787,9.45402765,225.0690419,672
3,Urban,190.3606299,12.50790225,10.94065241,9.22675697,209.5982207,673
3,Rural,4.995929094,0.7210615,64.73044533,24.3370279,1605.44903,#NULL!
3,Urban,61.57489502,18.57303895,9.71636713,5.33824607,180.1832698,#NULL!
3,Urban,60.57303634,18.55756454,14.1547679,9.47151983,158.7628411,1015
3,Urban,150.2121054,12.28607779,12.37131541,10.60248421,203.1726115,754
3,Urban,59.37784729,12.89551264,25.01694819,26.28968085,311.8473248,1326
3,Rural,36.94830956,9.714590146,14.63456755,8.96815156,286.0043387,808
3,Semi-urban,65.67471415,16.88066999,13.29958746,9.07666383,167.8842165,918
3,Semi-urban,47.22535319,12.54718386,13.42286229,8.83881844,153.6874652,804
3,Semi-urban,36.88322528,9.279663481,12.52656647,7.25127778,178.0221598,1029
3,Urban,37.26559591,8.623656824,13.70424708,7.24294137,270.8284917,822
3,Urban,8.377368098,1.0712912,15.06159569,10.67465909,478.4771038,#NULL!
3,Urban,205.2952853,12.49518457,11.93754608,9.32153022,207.0962562,664
3,Semi-urban,36.57139869,8.433279815,17.15493396,10.80798865,263.984647,1261
3,Urban,205.5576914,12.29889016,12.36669348,9.62765731,207.2240121,762
3,Urban,8.362314079,0.754635842,30.64607843,25.08847,558.8389499,#NULL!
3,Urban,15.62293132,1.079440305,14.76608601,9.68554299,705.932024,1989
3,Urban,198.0307563,12.47230503,11.88916583,9.26651356,244.6778299,676
3,Urban,41.93135592,7.195236549,22.0623319,19.10876989,277.5965651,1370
3,Urban,10.31955062,0.825820969,14.67128652,9.87379545,418.9600793,1643
3,Urban,36.96105022,1.843190606,20.12398339,15.52949394,302.6531332,1246
3,Urban,68.0088791,18.98410414,21.89477543,11.75473496,461.7860235,1046
3,Urban,103.8748537,6.017790418,12.10966869,14.00807386,208.7971477,841
3,Semi-urban,11.09113102,0.364691409,30.72975157,25.19650894,539.7726728,2107
3,Rural,2.307747371,0.424281986,37.67021875,32.95803497,1884.349195,3013
3,Urban,35.96984841,9.098645874,14.68306023,11.53422648,363.3928416,2463
3,Urban,36.87628166,1.867397614,12.19854457,11.72842961,287.1366385,1005
3,Urban,70.06370912,18.58797425,15.09395429,10.98941844,156.0671816,901
3,Urban,36.17974265,9.295606815,12.72133152,9.38511636,230.4496271,1033
3,Urban,107.1689159,5.951290126,13.2020113,12.10586404,228.0520587,1111
3,Rural,2.46057393,0.79698687,41.66429239,35.32756874,1521.181128,3324
3,Semi-urban,36.78658075,9.280572486,11.71868882,11.38595203,192.6265429,1306
3,Semi-urban,72.0798736,15.28830723,14.66915317,11.26910368,400.6290848,1904
1,Rural,35.75872328,18.32120718,22.397634,17.15108819,241.2434479,1189
3,Urban,20.58510874,1.053926091,16.50428304,15.00155237,711.6385278,2373
3,Urban,94.49739654,12.16863554,14.62683694,16.01457204,273.4868412,849
3,Urban,67.36574898,11.5521781,22.89542874,20.60405394,403.7480042,2614
3,Urban,64.17518604,9.889513238,21.57784496,12.63807681,201.1524034,1344
3,Urban,53.80642133,3.011661808,13.42400771,14.36574126,227.0744427,988
3,Urban,95.12456594,12.16659016,15.43033058,16.20965532,267.9683366,824
3,Urban,13.53367055,0.666641921,33.57670686,27.92877163,473.0890369,2254
1,Semi-urban,4.930826758,0.974487886,18.91134123,15.09088336,789.3523467,2882
3,Urban,9.338000316,0.997721053,18.44275022,12.9538866,546.1554663,#NULL!
3,Semi-urban,53.15114145,11.13261181,23.41905804,18.94743165,268.3770778,#NULL!
2,Semi-urban,13.57566759,1.01335424,13.81127822,13.68495603,368.3249602,1517
3,Urban,36.97427586,9.624962347,14.1917808,12.54151064,208.7185478,#NULL!
3,Urban,71.49579502,18.56345703,12.03742766,7.22798014,134.0691814,800
3,Urban,36.82129196,9.304870678,11.16762581,6.34863993,167.9846156,#NULL!
3,Urban,36.37914777,1.814822178,10.45560045,8.79417467,410.0947241,1013
3,Urban,5.489483052,0.827349977,21.22948494,22.11549059,1454.527262,3302
3,Urban,11.31604479,0.897181686,31.9222308,30.66019771,670.0344183,2306
3,Urban,47.20178267,18.36037815,13.06360456,8.79024715,189.9337023,702
3,Urban,5.057672179,0.684226958,25.78072939,21.16548734,950.8992484,3340
3,Urban,12.14554303,0.971636792,19.18277089,14.93796388,446.1864722,1757
3,Urban,11.38844476,1.057917609,14.42397381,11.45990532,796.2863599,2307
3,Urban,73.73362931,18.21210764,11.71658838,9.45679242,299.52192,1799
3,Urban,37.29397329,9.405101437,8.88921475,6.5548864,274.3374837,721
3,Urban,156.4133233,12.00183295,9.70382199,9.66189297,201.5986862,987
3,Urban,36.79864014,8.447174967,20.53186755,18.65670043,255.0647273,#NULL!
3,Urban,53.68594272,2.989229994,12.55547193,10.09585227,177.0283595,917
,Urban,4.171904798,0.998312778,21.49476491,19.71686994,1169.687791,2800
3,Urban,73.86604469,18.55985713,10.50196715,5.93961111,221.0155481,878
3,Urban,103.2771764,6.131482775,11.26963791,10.06061925,198.5232694,670
3,Urban,45.40559029,6.001811111,19.35529188,11.02129764,454.4696032,2229
3,Urban,35.81872964,9.277086542,12.07117021,10.10489691,289.3605277,1997
3,Urban,69.1553618,5.8646472,11.78156058,9.98981271,247.5821888,1165
3,Urban,33.71511307,1.857889842,25.78221481,29.94090313,607.0702859,1538
