"unit_id" "WT_national" "WT_ISP" "Valid_panel" "Pack_number" "Tech" "Plusnet_upload" "LLUvsNon" "MarketClass" "URBAN2" "Nation" "Dist_ADSL1" "Dist_ADSL2" "DL24hrmean" "DL24hrmax" "DLpeakmean" "DLpeakmax" "UL24hrmean" "UL24hrmax" "UL24hrmean_A" "UL24hrmax_A" "DNSFail24hr" "DNSFailPeak" "DNSRTT24hr" "DNSRTTPeak" "JitterUp24hr" "JitterUpPeak" "JitterDown24hr" "JitterDownPeak" "Latency24hr" "LatencyPeak" "PacketLoss24hr" "PacketLossPeak" "Web24hr" "WebPeak" "Disconnections" "YouTubeUHD24hr" "YouTubeHD24hr" "YouTubeSD24hr" "YouTubeFailed24hr" "YouTubeStartupDelay24hr" "YouTubeUHDPeak" "YouTubeHDPeak" "YouTubeSDPeak" "YouTubeFailedPeak" "YouTubeStartupDelayPeak" "NetflixUHD24hr" "NetflixHD24hr" "NetflixSD24hr" "NetflixFailed24hr" "NetflixStartupDelay24hr" "NetflixUHDPeak" "NetflixHDPeak" "NetflixSDPeak" "NetflixFailedPeak" "NetflixStartupDelayPeak" "iPlayerUHD24hr" "iPlayerHD24hr" "iPlayerSD24hr" "iPlayerFailed24hr" "iPlayerStartupDelay24hr" "iPlayerUHDPeak" "iPlayerHDPeak" "iPlayerSDPeak" "iPlayerFailedPeak" "iPlayerStartupDelayPeak"
"2142" 812710 0.49 1 "Valid panelist" "BT 40" "FTTC 38" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 36.4940812432 37.181272 35.7844393144 37.1682 9.2786314328 9.328152 9.2785626664 9.328152 0 0 10.8506723 10.88183039 0.33449492 0.33372222 0.33092203 0.4773125 6.16307012 6.19344118 0.02 0 179.51047029 238.19785714 0.039 "0" "1" "0" "0" "548" "0" "1" "0" "0" "511" "1" "0" "0" "0" "915" 1 0 0 0 963.62464706 "0" "1" "0" "0" "1141" 0 1 0 0 1485.462875
"2143" 250832 0 1.31 "Valid panelist" "EE 40" "FTTC 38" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 36.8663126192 37.183576 36.6965307368 37.17816 8.4658197576 8.53508 8.452550316 8.503968 3.34 3.19 12.01574792 11.89843697 0.45722414 0.47175 0.65030172 0.79315 8.92362216 9.16389744 0.01 0 266.83143228 241.52363889 0.033 "0" "1" "0" "0" "763" "0" "1" "0" "0" "865" "1" "0" "0" "0" "1629" 0.9756 0.0244 0 0 1677.67961905 "0" "1" "0" "0" "1907" 0 1 0 0 2348.716175
"2144" 816783 0.44 1.86 "Valid panelist" "Plusnet 20" "ADSL2" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "Distance band 9" 14.5593314744 14.9076 14.361472 14.9076 1.0214530912 1.058768 1.024158 1.058768 0 0 26.25871788 26.53107977 0.62603788 0.61128571 0.44810606 0.51757143 20.0035942 20.22716667 0.21 0 383.34550769 376.12707692 0.462 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"2145" 455604 0 1 "Valid panelist" "Virgin 200" "Cable" "#NULL!" "N" "3" "Semi-urban" "England" "#NULL!" "#NULL!" 186.0763306744 207.935 136.3442264616 189.138392 12.2213482056 12.371696 12.2144018464 12.318064 0.01 0 12.83032863 13.15664056 2.59924699 2.86225 0.20698795 0.38833333 10.23369853 10.70686842 0.04 0.06 196.5200241 180.57914634 0.035 "0" "1" "0" "0" "368" "0" "1" "0" "0" "378" "1" "0" "0" "0" "457" 1 0 0 0 506.50414634 "0" "1" "0" "0" "725" 0 1 0 0 758.55034211
"2146" 30624 0.72 0.4 "Valid panelist" "Plusnet 40" "FTTC 38" "10.0" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 23.7919466592 24.8892 23.7992582568 24.8892 5.2508009856 5.438576 5.1991832 5.386976 0.01 0 12.53063 12.64259815 0.41439601 0.42268421 0.33404274 0.54047368 7.75236364 7.89971053 0.07 0.1 200.2371402 194.48465789 0.3 "0" "1" "0" "0" "542" "0" "1" "0" "0" "515" "1" "0" "0" "0" "1318" 1 0 0 0 1310.86412195 "0" "1" "0" "0" "1097" 0 1 0 0 1164.69034146
"2147" 816709 1.79 1 "Valid panelist" "Virgin 50" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 53.9303116432 54.70716 53.6483247056 54.70716 3.1343721456 3.219848 3.1382151112 3.201264 0.01 0 14.9195561 16.82229274 2.46426446 3.05622222 0.60038843 0.252 11.61915771 12.25176471 0.14 0 256.39757045 387.54061111 0.231 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"2148" 168470 0 0.71 "Valid panelist" "Plusnet 80" "FTTC 76" "20.0" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 66.6314164984 68.593728 66.3638737144 68.561064 16.8815566008 17.0302 16.841505756 17.016352 0.01 0 12.59990112 12.71117533 0.26769972 0.28880952 0.36822443 0.4831 7.88461418 7.95658537 0.04 0.02 147.5137552 124.31166667 0.033 "0" "1" "0" "0" "608" "0" "1" "0" "0" "661" "1" "0" "0" "0" "491" 1 0 0 0 481.27371429 "0" "1" "0" "0" "864" 0 1 0 0 936.64529268
"2149" 814017 0.4 1 "Valid panelist" "Virgin 100" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 103.4990433312 107.479784 98.5038797416 107.446584 5.9732275648 6.08 5.9840581816 6.08 0 0 12.62841943 12.97878 2.13661111 4.19882353 0.16681944 0.25511111 9.75743137 9.98292308 0.02 0.01 176.3308514 151.27966667 0.035 "0" "1" "0" "0" "391" "0" "1" "0" "0" "391" "1" "0" "0" "0" "422" 1 0 0 0 447.17158621 "0" "1" "0" "0" "840" 0 1 0 0 1080.90253125
"2150" 816957 0.56 1 "Valid panelist" "Virgin 100" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 91.1673713016 107.470288 69.2919674288 96.958152 6.1321725352 6.275328 6.1318277336 6.207696 0 0 13.91327924 15.44633819 3.27201575 4.56471429 0.24688976 0.45628571 11.86334843 13.27416667 0.43 0.01 221.93810895 220.875 0.231 "0" "1" "0" "0" "353" "0" "1" "0" "0" "411" "1" "0" "0" "0" "571" 1 0 0 0 636.79408333 "0" "1" "0" "0" "781" 0 1 0 0 861.49561538
"2151" 813557 0 0.5 "Valid panelist" "Plusnet 20" "ADSL2" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "Distance band 1" 18.8725505896 19.0496 18.7271191576 19.0496 1.033110308 1.052976 1.0259046312 1.049496 0.03 0 20.18271411 20.14165297 0.68135484 0.60255556 0.38585161 0.42935294 15.09741357 15.10227778 0.09 0.02 301.24783654 329.45472222 0.964 "0" "1" "0" "0" "653" "0" "1" "0" "0" "676" "1" "0" "0" "0" "1847" 1 0 0 0 1870.67072222 "0" "1" "0" "0" "1330" 0 1 0 0 1378.09527778
"2152" 812398 0.61 1.06 "Valid panelist" "Plusnet 20" "ADSL2" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "Distance band 13" 5.7036632784 5.966488 5.7146146344 5.966152 1.0025005352 1.0258 0.999952 1.0258 0.03 0 17.76570668 17.78823069 0.55908187 0.5585 0.46143275 0.5199 12.45251705 12.54968293 0.04 0 687.87271739 699.80005128 0 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"2153" 1499 0 1.04 "Valid panelist" "Plusnet 80" "FTTC 76" "20.0" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 55.3322851432 70.94396 56.6963072944 70.94396 15.1256551896 19.18072 15.1086836128 19.18072 1.32 0.95 16.62413847 16.88433007 0.32170507 0.29064286 0.41103687 0.48246667 12.07142917 12.12612903 1.86 1.26 222.04763613 295.78766667 0.182 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"2154" 473276 4.7 1.2 "Valid panelist" "Talk Talk 20" "ADSL2" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "Distance band 18" 3.4149578704 3.969952 3.3993400976 3.969952 0.6125520912 0.69772 0.6171278096 0.69772 0.09 0 33.86457543 33.23407143 0.52772543 0.52280952 0.38114697 0.3625 29.34796023 28.91617949 0.26 0.24 1202.30326961 1204.378875 0.633 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"2155" 141320 1.34 1 "Valid panelist" "Virgin 50" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 50.0826445936 54.008864 45.814296 53.983488 3.056728804 3.095208 3.0534033552 3.095208 0 0 15.89451575 16.63432383 1.68971739 1.8215 0.32028261 0.72369231 14.72654069 15.9513125 0.04 0.01 230.72647455 230.02703125 0 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"2156" 657868 0 0.4 "Valid panelist" "Plusnet 40" "FTTC 38" "10.0" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 27.2038007024 28.258144 27.1100060952 28.238288 6.1436299776 6.223736 6.1370917072 6.188472 0.06 0 17.98233136 17.80232121 0.39434286 0.38778947 0.33932764 0.3566 12.81790071 12.76188095 0.1 0.01 222.34193438 245.742125 0.1 "0" "1" "0" "0" "665" "0" "1" "0" "0" "628" "1" "0" "0" "0" "1170" 1 0 0 0 1139.25340476 "0" "1" "0" "0" "1132" 0 1 0 0 1416.23145
"2157" 815459 0.61 1.06 "Valid panelist" "Plusnet 20" "ADSL2" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "Distance band 13" 8.1057050056 8.749072 8.0670727504 8.588256 0.9821788632 1.048344 0.979743 1.03444 0.19 0 19.08400899 18.85949599 0.55697976 0.57946667 0.3330121 0.3586 13.92371843 13.62858065 0.22 0.08 521.54118036 508.69371875 0.591 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"2158" 34064 0 0.73 "Valid panelist" "Plusnet 80" "FTTC 76" "20.0" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 58.7772769624 60.69884 58.551898316 60.69884 18.5631042992 18.642352 18.5011108296 18.633216 0.02 0 22.91569223 22.91170179 0.30248851 0.29735 0.46882421 0.598 12.33631844 12.417 0.02 0 193.76639595 193.97189189 0.033 "0" "1" "0" "0" "678" "0" "1" "0" "0" "605" "1" "0" "0" "0" "576" 1 0 0 0 577.28925 "0" "1" "0" "0" "1164" 0 1 0 0 1974.46610811
"2159" 813893 0 0.4 "Valid panelist" "Plusnet 40" "FTTC 38" "10.0" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 31.7524637376 33.143184 31.7417646 33.143184 5.4605715216 5.58436 5.4458034288 5.525192 0.02 0 17.02187633 17.05714784 0.38125987 0.37615789 0.47291776 0.53152632 12.39614798 12.45411905 0.03 0 210.05989106 192.06417647 0.035 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"2160" 42210 0 1.04 "Valid panelist" "Plusnet 80" "FTTC 76" "20.0" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 65.1744116408 73.42436 49.7408726 73.300536 16.959402256 17.043648 16.9606412304 17.043648 0.05 0 21.32876534 21.52193575 0.25826648 0.2559 0.34837249 0.39315 16.68209659 16.87307143 0.04 0.08 208.94013525 212.81045238 0.033 "0" "1" "0" "0" "685" "0" "1" "0" "0" "661" "1" "0" "0" "0" "761" 0.9756 0.0244 0 0 1182.43802381 "0" "1" "0" "0" "1114" 0 1 0 0 1812.62045
"2161" 674228 0.66 1 "Valid panelist" "Virgin 152" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 94.2161862528 159.118016 40.7885739488 96.519176 11.8091812488 12.304856 11.3075047808 12.27428 0.07 0.31 14.69064201 18.04822717 1.96880747 3.07694737 0.51160632 1.60894118 15.7579416 18.14126829 0.08 0.51 271.88558417 437.11860526 0.133 "0" "1" "0" "0" "399" "0" "1" "0" "0" "499" "1" "0" "0" "0" "998" 0.7949 0.2051 0 0 1809.54679592 "0" "1" "0" "0" "942" 0 0.9744 0.0256 0 1649.351025
"2162" 140884 1.79 1 "Valid panelist" "Virgin 50" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 48.5743311184 54.000336 41.2173024448 53.882088 3.0022893832 3.063848 3.0068936472 3.063848 0 0 13.25725657 14.53848315 1.48954949 1.73183333 0.58829693 1.61664706 13.93709122 15.63685714 0.03 0 229.86282624 256.41285294 0.115 "0" "1" "0" "0" "549" "0" "1" "0" "0" "541" "1" "0" "0" "0" "871" 1 0 0 0 1108.90666667 "0" "1" "0" "0" "1106" 0 1 0 0 1612.28516667
"2163" 33786 0 0 "Valid panelist" "Other 20" "ADSL2" "#NULL!" "N" "2" "Semi-urban" "England" "#NULL!" "Distance band 1" 14.8173408888 17.714896 17.6758148568 17.713976 0.8413257144 0.866296 0.8508262856 0.865144 0 0 35.20689183 35.37985321 0.64888158 0.5878 0.55453947 0.51375 34.61924232 33.9677 0.24 0 462.6119441 387.12016667 0.633 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"2164" 813523 0 0.9 "Valid panelist" "Plusnet 80" "FTTC 76" "20.0" "Y" "3" "Semi-urban" "England" "#NULL!" "#NULL!" 59.3443541688 70.599064 45.6382235896 67.634288 18.5498694384 18.676184 18.4447829744 18.676184 0.07 0.51 21.22717056 21.42027235 0.29579885 0.29255556 0.38422414 0.36344444 16.46592199 16.6367381 0.14 0.58 227.18744635 287.229 0.233 "0" "1" "0" "0" "589" "0" "1" "0" "0" "694" "1" "0" "0" "0" "812" 0.8214 0.1786 0 0 1237.01315152 "0" "1" "0" "0" "1068" 0 1 0 0 1197.34767742
"2165" 141506 1.57 0 "Valid panelist" "BT 8" "ADSL1" "#NULL!" "Y" "3" "Urban" "England" "Distance band 4" "#NULL!" 3.1861136968 3.411456 3.1454534736 3.343112 0.3979663312 0.478416 0.3794631576 0.467992 0 0 31.02740774 31.66339181 1.18882019 1.15617647 0.5417571 1.02382353 29.80983156 29.75291892 0.16 0.53 2081.913603 2215.448291 0.233 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"2166" 30495 0.33 1.26 "Valid panelist" "BT 80" "FTTC 76" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 73.7511700256 74.287712 73.2495579488 74.28608 16.936736424 17.118696 16.9214886664 17.067288 0 0 12.91194987 13.02567606 0.2315802 0.19757143 0.29760339 0.3532381 10.81377175 10.74143902 0.02 0.12 198.58130822 232.50997222 0.133 "0" "1" "0" "0" "462" "0" "1" "0" "0" "472" "1" "0" "0" "0" "542" 1 0 0 0 540.38192593 "0" "1" "0" "0" "927" 0 1 0 0 1317.65151515
"2167" 1491 0.46 1.26 "Valid panelist" "BT 80" "FTTC 76" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 74.1387756616 74.326408 74.1809827368 74.326408 16.9581230752 17.088344 16.9655048424 17.057688 0.01 0 12.76063516 12.94362514 0.35358567 0.35747368 0.41393125 0.44142105 11.46606686 11.6386 0.01 0.02 200.28527077 221.93485366 0.067 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"2168" 473234 0.3 0.73 "Valid panelist" "EE 40" "FTTC 38" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 37.0735617832 37.173528 37.0084688 37.152824 9.2666809488 9.313808 9.27191 9.313808 3.64 3.05 14.8396371 14.99354762 0.42672286 0.46945 0.44406571 0.63255 12.02575745 12.15425 0.01 0 524.9496628 534.3492903 0.033 "0" "1" "0" "0" "906" "0" "1" "0" "0" "1125" "1" "0" "0" "0" "1611" 1 0 0 0 1704.20357143 "0" "1" "0" "0" "2391" 0 1 0 0 2277.46438095
"2169" 62552 1.64 1 "Valid panelist" "Virgin 152" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 148.6804103312 159.662784 130.5335303336 158.835576 11.9900674136 12.162512 11.95775488 12.162512 0.01 0 15.62078804 15.15073143 2.24034091 2.32933333 0.17155195 0.304 14.11791728 14.13946667 0.18 0 216.61233768 198.88365 0.267 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "1" "0" "0" "0" "432" 1 0 0 0 461.0344 "0" "1" "0" "0" "1206" 0 1 0 0 1631.4541
"2170" 62650 0.55 1 "Valid panelist" "Virgin 152" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 147.417752996 159.663336 138.6101257776 159.608544 11.9890975552 12.13716 11.9830739456 12.13716 0.38 0 16.22253937 14.83595565 4.88342857 4.17710526 0.13079263 0.17436842 13.72653271 13.7332 0.06 0 1010.45194253 772.29986486 0.96 "0" "1" "0" "0" "1474" "0" "1" "0" "0" "1299" "1" "0" "0" "0" "442" 1 0 0 0 446.02352632 "0" "1" "0" "0" "3358" 0 1 0 0 2782.6703125
"2171" 251974 0.33 0.91 "Valid panelist" "BT 80" "FTTC 76" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 73.667489844 74.314568 72.5916175552 74.313616 18.5370502136 18.63668 18.4841500544 18.62748 0 0 15.55603721 15.6636917 0.24923988 0.2435625 0.2788785 0.31435294 10.16502794 10.16504878 0.02 0.01 181.99347731 178.754 0.033 "0" "1" "0" "0" "600" "0" "1" "0" "0" "587" "1" "0" "0" "0" "473" 1 0 0 0 480.31211429 "0" "1" "0" "0" "1042" 0 1 0 0 1401.11921212
"2172" 168292 0.22 0.95 "Valid panelist" "Plusnet 80" "FTTC 76" "20.0" "Y" "3" "Semi-urban" "England" "#NULL!" "#NULL!" 54.9023996904 57.268536 54.7609804 57.074064 16.9860170568 17.067968 16.9838923808 17.060856 0.03 0 17.26380717 17.38909315 0.24984661 0.2522 0.25938938 0.27672222 13.29392034 13.435975 0.07 0.14 182.20727745 223.6384359 0.1 "0" "1" "0" "0" "452" "0" "1" "0" "0" "425" "1" "0" "0" "0" "639" 1 0 0 0 684.03764103 "0" "1" "0" "0" "665" 0 1 0 0 864.7162973
"2173" 662354 0.22 0.95 "Valid panelist" "Plusnet 80" "FTTC 76" "20.0" "Y" "3" "Semi-urban" "England" "#NULL!" "#NULL!" 54.0940964568 57.159104 54.1547930528 57.15124 12.880031952 14.4172 12.914428308 12.96676 0.09 0 17.21475529 16.94601722 0.25374854 0.24968421 0.27429412 0.31142105 12.03557287 11.8477619 0.17 0.16 165.41261004 166.06125 0.4 "0" "1" "0" "0" "442" "0" "1" "0" "0" "506" "1" "0" "0" "0" "693" 1 0 0 0 660.00867647 "0" "1" "0" "0" "883" 0 1 0 0 1015.30465714
"2174" 34568 0.29 1 "Valid panelist" "Virgin 152" "Cable" "#NULL!" "N" "3" "Semi-urban" "England" "#NULL!" "#NULL!" 141.953107328 159.621808 147.9634529232 159.51196 11.146443712 12.085504 11.4279028568 12.024608 2.53 4.81 16.89607239 18.08974747 3.673576 3.47614286 0.552584 1.08314286 15.02805469 14.60807143 0.35 0.04 446.462 261.68781818 0.818 "0" "1" "0" "0" "440" "0" "1" "0" "0" "472" "1" "0" "0" "0" "434" 1 0 0 0 473.95407692 "0" "1" "0" "0" "1216" 0 1 0 0 2322.69491667
"2175" 256844 0 1.86 "Valid panelist" "Plusnet 20" "ADSL2" "#NULL!" "Y" "3" "Rural" "England" "#NULL!" "Distance band 9" 15.1779432088 16.175808 15.1770098824 16.175808 1.044082676 1.09104 1.0400398 1.09104 0.07 0.2 25.45525057 25.25760274 0.50933828 0.55521053 0.52137278 0.6292 21.11730935 20.479325 0.18 0.06 1070.88319538 1402.428725 0.433 "0" "1" "0" "0" "646" "0" "1" "0" "0" "616" "0" "1" "0" "0" "1907" 0.3158 0.6842 0 0 1657.37684211 "0" "1" "0" "0" "1427" 0 1 0 0 1432.2535
"2176" 139086 2.18 0.99 "Valid panelist" "Sky 20" "ADSL2" "#NULL!" "Y" "3" "Semi-urban" "England" "#NULL!" "Distance band 11" 8.916690164 10.155504 8.7834202104 10.145144 1.0574831168 1.166504 1.0587682104 1.166504 0.04 0 14.77480194 13.99730516 0.57720063 0.60705556 0.51081761 0.72505882 12.63081645 11.91497222 0.08 0.27 868.65833898 964.86734375 0.067 "0" "1" "0" "0" "702" "0" "1" "0" "0" "745" "0" "1" "0" "0" "1696" 0 1 0 0 1648.6511875 "0" "1" "0" "0" "2582" 0 1 0 0 2364.58255882
"2177" 806410 0 1 "Valid panelist" "Virgin 200" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 155.8646606568 207.179816 99.0160912728 145.255632 12.2224469464 12.385528 12.0557662608 12.385528 0.08 0.36 13.81661713 14.93368132 1.80810145 2.41209091 0.29080676 0.47318182 15.04090993 15.82431818 0.11 0.77 249.97595411 355.88791304 0.211 "0" "1" "0" "0" "345" "0" "1" "0" "0" "385" "1" "0" "0" "0" "753" 0.9167 0.0833 0 0 1528.15653333 "0" "1" "0" "0" "716" 0 1 0 0 852.40754167
"2178" 813387 0.8 1 "Valid panelist" "Virgin 50" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 52.63646984 54.01576 51.7504957648 54.01576 3.0497340416 3.172824 3.049464 3.172824 0.09 0.11 13.86105474 14.71619628 1.58127515 1.7828 0.31346746 0.60465 15.03781187 15.5944 0.17 0.25 261.50239381 258.34015 0.2 "0" "1" "0" "0" "601" "0" "1" "0" "0" "592" "1" "0" "0" "0" "1120" 1 0 0 0 1063.23497436 "0" "1" "0" "0" "974" 0 1 0 0 1159.82025641
"2179" 251994 0 0.77 "Valid panelist" "Sky 80" "FTTC 76" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 59.5741472736 67.330128 59.3724977776 67.309016 18.659116 18.762432 18.6382470304 18.726256 0.02 0 12.00780658 10.99574471 0.19433127 0.1856875 0.40910217 0.363375 10.22127027 10.13435 0.12 0 176.70762154 225.59922222 0.233 "0" "1" "0" "0" "557" "0" "1" "0" "0" "515" "1" "0" "0" "0" "562" 1 0 0 0 566.971625 "0" "1" "0" "0" "902" 0 1 0 0 891.52087879
"2180" 813607 0.72 0.4 "Valid panelist" "Plusnet 40" "FTTC 38" "10.0" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 26.65086014 29.5758 26.0960648 29.317568 4.2482348448 4.432848 4.2416406152 4.432848 0.17 0.41 17.76735969 17.66431813 0.43187774 0.43455556 0.4219906 0.53282353 14.55764151 14.74939394 0.35 1.15 264.40477287 319.38284615 1.31 "0" "1" "0" "0" "527" "0" "1" "0" "0" "577" "1" "0" "0" "0" "1182" 1 0 0 0 1205.89626316 "0" "1" "0" "0" "969" 0 1 0 0 1052.31873684
"2181" 3618 1.55 1.54 "Valid panelist" "Talk Talk 20" "ADSL2" "#NULL!" "N" "3" "Semi-urban" "England" "#NULL!" "Distance band 13" 5.2486297672 5.93684 5.0619408 5.919248 0.8578808272 0.920024 0.8231109336 0.920024 2.58 5.19 42.34274147 41.03675175 0.72391892 0.731 0.49563636 0.77842857 33.50197854 33.48466667 0.26 0.42 973.87215049 1095.71771429 0.909 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"2182" 35195 0.18 0.74 "Valid panelist" "Talk Talk 40" "FTTC 38" "#NULL!" "Y" "3" "Semi-urban" "England" "#NULL!" "#NULL!" 36.989018872 37.29384 37.0127206 37.29384 1.8521059544 1.917408 1.8490419512 1.917408 0 0 24.12319583 33.93606667 0.4848098 0.47705 0.3092052 0.303 14.12224539 14.09745238 0.06 0 287.13498567 253.13565854 0.3 "0" "1" "0" "0" "619" "0" "1" "0" "0" "635" "1" "0" "0" "0" "954" 1 0 0 0 955.30988095 "0" "1" "0" "0" "1367" 0 1 0 0 1610.47433333
"2183" 1384 0 0.75 "Valid panelist" "Plusnet 20" "ADSL2" "#NULL!" "Y" "3" "Semi-urban" "England" "#NULL!" "Distance band 6" 6.2797536856 9.074568 6.3191020488 9.072776 1.0025372568 1.123752 1.005034732 1.101576 0.04 0 58.35532397 56.95258452 1.26195072 1.2673 1.14089244 1.16085 16.44481027 16.51897368 0.12 0.03 706.97574032 750.815825 0.2 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
