"ID","Distance.band","Urban.rural","Market","ISP","Headline.speed","Technology","Download.speed..Mbit.s..24.hour","Download.speed..Mbit.s..Max","Download.speed..Mbit.s..8.10pm.weekday","Upload.speed..Mbit.s.24.hour","Upload.speed..Mbit.s.Max","Upload.speed..Mbit.s.8.10pm.weekday","DNS.resolution..ms.24.hour","DNS.failure....24.hour","DNS.resolution..ms.8.10pm.weekday","DNS.failure....8.10pm.weekday","Jitter.up..ms.24.hour","Jitter.down..ms.24.hour","Jitter.up..ms.8.10pm.weekday","Jitter.down..ms.8.10pm.weekday","Latency..ms.24.hour","Packet.loss....24.hour","Latency..ms.8.10pm.weekday","Packet.loss....8.10pm.weekday","Web.page..ms.24.hour","Web.page..ms.8.10pm.weekday","ISP.weights","Nat.weights"
"1402","252006","0-385","Urban",3,"TalkTalk","20","ADSL2+",18.585,18.605,18.595,0.857,0.879,0.855,25.855,0.001,25.95,0,0.88,0.388,0.936,0.494,18.879,"0.080%",19.34,"0.020%",489.682,460.046,0.54,NA
"1403","252028","0-385","Rural",4,"FTTP","100","FTTx",53.14,74.13,52.777,9.14,14.295,9.386,19.162,0,18.986,0,0.28,0.239,0.275,0.246,11.347,"0.040%",11.416,"0.020%",209.223,218.767,NA,NA
"1404","252042","1143-1367","Rural",2,"BT","20","DSL",3.867,4.405,3.726,0.941,0.989,0.939,17.006,0.001,16.94,0,0.532,0.417,0.532,0.605,14.833,"0.130%",15.737,"0.030%",981.545,1027.506,0.73,0.26
"1405","252044","763-946","Urban",3,"FTTP","160","FTTx",171.161,199.615,153.972,20.608,21.091,20.571,6.373,0,6.373,0,0.215,0.096,0.22,0.125,3.805,"0.040%",3.853,"0.010%",476.274,350.988,NA,NA
"1406","252076","1992-2563","Rural",1,"Sky","20","DSL",0.842,1.4,0.668,0.56,0.644,0.534,52.515,0.053,61.93,NA,1.227,2.16,1.26,2.94,50.977,"4.880%",59.677,"",4539.198,6341.652,NA,NA
"1407","252096","2563-5000","Urban",3,"AAisp","20","DSL",4.348,4.496,4.379,0.983,1.101,0.987,52.538,0,52.312,0,1.053,0.483,1.021,0.495,37.392,"0.120%",37.448,"0.000%",1346.658,1355.612,NA,1.81
"1408","256308","0-385","Urban",2,"Virgin","20","Cable",17.562,20.529,14.382,1.459,1.686,1.516,28.322,0,33.247,0,3.777,1.699,NA,NA,15.385,"0.160%",19.958,"0.570%",373.779,504.244,1,0.22
"1409","256932","582-763","Urban",2,"Sky","20","ADSL2+",15.903,16.43,15.644,1.019,1.073,0.993,28.697,0.001,28.155,0.002,0.894,0.438,1.167,0.576,24.315,"0.100%",24.611,"0.040%",740.499,752.165,0.62,0.23
"1410","256934","1635-1992","Urban",3,"Virgin","60","Cable",61.131,62.679,61.134,2.984,3.05,2.98,13.966,0,13.819,0,1.332,0.257,1.359,0.349,12.158,"0.080%",12.474,"0.040%",295.122,298.114,1,0.38
"1411","257774","763-946","Urban",3,"Virgin","120","Cable",116.517,125.685,107.357,12.13,12.419,12.177,11.601,0.001,12.268,0,2.903,0.183,3.273,0.355,11.91,"0.010%",12.578,"0.030%",205.083,197.807,1,NA
"1412","257776","1367-1635","Urban",3,"Virgin","120","Cable",123.416,125.682,122.52,11.236,11.56,11.226,27.013,0,27.311,0,3.324,0.119,4.442,0.191,12.992,"0.020%",14.731,"0.010%",222.271,237.77,1,NA
"1413","257778","1635-1992","Urban",3,"Virgin","120","Cable",113.013,125.158,107.57,10.928,11.471,10.9,25.071,0,23.793,0,2.965,0.227,3.505,0.364,13.72,"0.050%",14.416,"0.000%",268.03,283.202,1,NA
"1414","257780","0-385","Urban",4,"FTTP","100","FTTx",105.009,206.774,104.96,18.783,20.337,18.492,15.206,0,14.026,0,0.459,0.252,0.49,0.327,7.759,"0.040%",7.81,"0.030%",140.617,176.091,NA,NA
"1415","257782","1367-1635","Urban",3,"Virgin","120","Cable",124.22,125.687,122.525,11.421,11.643,11.409,13.237,0.001,14.383,0,3.084,0.148,4.73,0.233,13.817,"0.040%",14.994,"0.010%",210.832,235.442,1,NA
"1416","257784","1992-2563","Urban",3,"Virgin","30","Cable",31.43,31.455,31.425,1.999,2.051,2.006,15.618,0.001,14.856,0,2.145,0.125,2.22,0.191,17.509,"0.010%",17.653,"0.000%",275.873,274.888,1,0.59
"1417","257796","946-1143","Urban",2,"Virgin","30","Cable",31.149,31.342,31.33,1.971,2.043,1.984,14.53,0,14.187,0,1.493,0.164,1.367,0.245,15.499,"0.260%",15.859,"0.000%",276.45,261.424,1,0.26
"1418","257798","1992-2563","Urban",3,"Virgin","120","Cable",123.415,125.684,123.764,11.226,11.487,11.208,21.254,0,20.712,0,2.995,0.104,3.259,0.153,17.721,"0.000%",18.047,"0.010%",267.925,263.028,1,NA
"1419","257800","763-946","Urban",3,"Virgin","20","Cable",16.826,31.339,8.969,1.981,2.044,1.976,17.653,0,22.118,0,2.892,0.691,4.016,2.173,17.616,"0.150%",21.971,"0.000%",380.101,688.905,1,0.85
"1420","257804","0-385","Urban",3,"Virgin","30","Cable",30.636,31.345,29.884,1.976,2.036,1.99,17.61,0,17.502,0,1.728,0.247,2.537,0.379,19.061,"0.050%",20.495,"0.010%",322.215,344.296,1,0.59
"1421","257806","1992-2563","Urban",3,"Virgin","30","Cable",31.029,31.342,30.488,2,2.037,2,13.955,0.001,14.765,0,1.578,0.207,NA,NA,15.759,"0.010%",16.474,"0.050%",287.41,312.075,1,0.59
"1422","257814","763-946","Urban",3,"Virgin","30","Cable",31.427,31.443,NA,1.986,2.024,NA,28.598,0,27.455,0,2.422,0.186,NA,NA,18.197,"0.010%",NA,"",284.982,NA,NA,NA
"1423","257818","0-385","Urban",2,"Virgin","30","Cable",31.234,31.467,30.698,1.99,2.049,1.993,20.581,0.001,18.588,0,2.282,0.168,2.67,0.3,16.735,"0.420%",17.057,"0.340%",260.307,299.441,1,0.26
"1424","257820","1367-1635","Urban",3,"Virgin","120","Cable",119.181,125.669,NA,11.438,11.541,NA,15.691,0,15.63,0,2.145,0.123,NA,NA,18.539,"0.040%",NA,"",268.113,NA,NA,NA
"1425","257826","763-946","Rural",1,"Plusnet","8","DSL",3.875,6.898,3.973,0.667,1.031,0.651,42.568,0,42.33,0,0.761,0.448,0.867,0.534,41.302,"0.120%",41.468,"0.030%",1166.709,1174.22,NA,NA
"1426","257828","0-385","Urban",NA,"TalkTalk","20","ADSL2+",4.183,4.512,3.954,0.722,0.782,0.709,32.22,0,31.896,0.002,0.567,0.465,0.75,0.731,31.093,"0.070%",33.977,"0.110%",1054.691,1134.435,0.54,NA
"1427","257838","2563-5000","Rural",1,"Sky","20","DSL",2.016,5.794,0.848,0.395,0.45,0.396,47.879,0.054,54.851,NA,1.251,1.61,1.218,2.33,46.587,"5.200%",54.344,"",2245.577,5129.348,NA,0.56
"1428","333550","1992-2563","Urban",2,"BT","8","DSL",1.7,3.576,1.738,0.404,0.466,0.383,31.67,0.001,31.689,0,0.75,0.499,1.607,0.738,30.747,"0.230%",31.038,"0.350%",2425.581,2487.483,0.71,0.44
"1429","354984","1143-1367","Urban",3,"Be","20","ADSL2+",9.955,10.896,10.151,0.5,1.145,0.338,17.371,0.044,17.084,0.044,1.593,0.668,1.137,0.967,12.516,"2.240%",12.675,"4.780%",1648.181,1178.229,1.24,1.01
"1430","354986","763-946","Urban",2,"BT","20","DSL",15.987,16.695,15.995,0.918,0.965,0.918,30.121,0.001,30.188,0,0.567,0.369,0.537,0.401,30.309,"0.040%",30.236,"0.030%",498.548,487.383,1.1,0.34
"1431","354992","2563-5000","Rural",3,"BT","8","DSL",2.7,4.397,2.246,0.387,0.478,0.398,42.362,0.014,42.685,0.02,1.025,0.44,1.641,0.712,41.227,"0.780%",40.716,"1.060%",2430.189,3962.968,0.71,1.7
"1432","354996","0-385","Urban",2,"Plusnet","20","DSL",17.822,17.976,17.795,0.757,0.769,0.757,26.958,0.001,26.75,0,0.479,0.398,0.479,0.501,26.128,"0.010%",26.259,"0.040%",436.704,427.846,0.66,NA
"1433","354998","763-946","Urban",3,"Plusnet","20","DSL",10.754,11.02,10.625,0.946,1.087,0.968,27.351,0.006,24.208,0.005,5.545,0.362,6.676,0.603,17.093,"0.100%",17.263,"0.040%",1214.414,813.686,0.99,NA
"1434","355006","1635-1992","Urban",3,"TalkTalk","20","DSL",6.45,6.664,6.29,0.684,0.729,0.692,28.544,0,28.019,0,1.297,0.336,1.354,0.503,18.262,"0.030%",18.736,"0.060%",1478.725,NA,1.19,0.96
"1435","355016","1992-2563","Urban",3,"Virgin","30","Cable",15.701,58.556,3.112,3.08,3.128,3.076,14.528,0,15.728,0,1.776,0.41,1.882,0.437,14.504,"0.090%",15.496,"0.000%",728.548,NA,0,NA
"1436","355022","0-385","Urban",3,"Orange","20","DSL",3.466,4.072,3.409,0.906,1.192,0.935,43.944,0.018,45.397,0,1.254,1.25,1.326,1.605,29.323,"1.050%",29.972,"0.850%",2422.575,2688.588,0.58,NA
"1437","355024","946-1143","Urban",3,"Virgin","60","Cable",52.079,62.182,44.23,2.877,2.961,2.859,10.108,0,10.918,0,2.035,0.736,NA,NA,9.945,"0.060%",11.776,"0.190%",196.675,207.475,1,0.38
"1438","355026","385-582","Urban",3,"Virgin","30","Cable",32.309,32.967,32.722,1.917,1.978,1.904,22.843,0,21.617,0,2.974,0.226,9.595,0.27,16.342,"0.060%",17.628,"0.060%",278.971,270.518,1,0.59
"1439","355034","2563-5000","Urban",4,"FTTP","100","FTTx",108.811,119.05,107.325,18.611,20.587,18.4,13.344,0.001,12.875,0,0.398,0.174,0.452,0.259,7.679,"0.110%",7.745,"0.030%",129.238,144.745,NA,NA
"1440","355036","2563-5000","Rural",3,"Virgin","120","Cable",120.046,125.27,114.941,11.451,11.537,11.443,13.328,0,13.079,0,1.31,0.203,1.358,0.354,12.182,"0.020%",12.58,"0.020%",216.488,237.238,1,NA
"1441","355038","763-946","Urban",3,"Virgin","120","Cable",122.286,125.175,120.595,11.277,11.537,11.139,14.345,0,14.306,0,1.631,0.163,2.603,0.224,12.667,"0.020%",13.602,"0.000%",212.118,241.04,1,NA
"1442","355082","946-1143","Urban",3,"Virgin","20","Cable",19.101,20.408,19.523,1.008,1.064,0.993,24.079,0.005,25.198,0.005,3.231,0.26,5.029,0.507,14.779,"0.360%",16.251,"0.390%",621.532,598.137,1,0.85
"1443","355092","2563-5000","Urban",4,"FTTP","100","FTTx",108.453,120.338,109.119,18.671,20.58,18.73,15.568,0.001,14.988,0,0.43,0.249,0.472,0.295,7.584,"0.010%",7.712,"0.000%",138.975,130.25,NA,NA
"1444","355094","1367-1635","Urban",4,"FTTP","100","FTTx",107.722,120.994,108.039,19.37,19.661,19.328,14.47,0.002,14.089,0,0.3,0.147,0.306,0.189,7.745,"0.020%",7.857,"0.020%",148.7,179.433,NA,NA
"1445","355096","763-946","Urban",4,"FTTP","100","FTTx",108.088,120.627,110.12,18.768,20.711,18.721,15.904,0,15.302,0,0.631,0.395,0.426,0.253,7.961,"0.040%",7.919,"0.000%",135.1,113.922,NA,NA
"1446","355098","582-763","Urban",4,"FTTP","100","FTTx",109.208,122.084,110.663,18.738,20.637,18.773,16.509,0.001,16.182,0,0.4,0.183,0.433,0.168,7.779,"0.010%",7.831,"0.010%",138.911,130.197,NA,NA
"1447","355102","1367-1635","Urban",4,"FTTP","100","FTTx",109.778,120.06,111.81,18.697,20.736,18.628,16.039,0,15.718,0,0.464,0.232,0.514,0.304,7.858,"0.030%",7.904,"0.000%",130.008,165.25,NA,NA
"1448","355104","1367-1635","Urban",4,"FTTP","100","FTTx",108.615,231.021,108.159,18.765,20.666,18.784,14.183,0.003,13.838,0,0.34,0.125,0.36,0.159,7.815,"0.120%",7.86,"0.010%",150.55,143.827,NA,NA
"1449","388941","0-385","",NA,"Virgin","60","Cable",22.463,62.404,3.45,2.942,3.034,2.942,19.779,0,19.414,0.007,2.859,0.287,NA,NA,16.631,"0.010%",19.501,"0.020%",484.371,1627.991,0,NA
"1450","397674","1143-1367","Urban",2,"Sky","20","ADSL2+",15.799,16.42,NA,1.129,1.153,NA,24.808,0,NA,NA,0.481,0.405,NA,NA,26.7,"0.020%",NA,"",833.375,NA,NA,NA
"1451","FTTC","0-385","Urban",3,"FTTC","80","FTTx",58.029,58.759,58.068,18.881,20.242,18.906,24.071,0,24.163,0,0.222,0.37,0.225,0.375,24.079,"0.050%",24.182,"0.020%",353.559,359.898,1,NA
"1452","FTTC","0-385","Urban",2,"FTTC","40","FTTx",36.486,38.639,34.445,10.474,12.601,10.297,7.202,0.001,8.042,0.002,0.514,0.298,0.894,0.814,4.408,"0.060%",5.576,"0.160%",152.357,201.891,1,NA
"1453","FTTC","0-385","Urban",3,"FTTC","80","FTTx",71.441,74.759,71.452,17.295,19.353,17.329,13.516,0.002,14.137,0.012,0.326,0.362,0.332,0.632,12.171,"0.250%",13.696,"1.840%",206.583,189.589,1,NA
"1454","FTTC","0-385","",NA,"FTTC","80","FTTx",43.902,53.825,43.738,8.443,11.406,8.538,36.016,0,36.3,0,0.346,0.374,0.375,0.416,27.101,"0.120%",26.937,"0.370%",460.47,491.122,1,NA
"1455","FTTC","0-385","Urban",3,"FTTC","40","FTTx",33.889,35.658,34.923,7.733,8.244,8.034,16.195,0,15.525,0,0.353,0.359,0.232,0.26,7.532,"0.270%",7.497,"0.000%",162.526,171.93,1,NA
"1456","FTTC","0-385","Urban",2,"FTTC","80","FTTx",68.719,69.749,68.953,18.727,19.32,18.71,13.8,0,13.889,0,0.218,0.197,0.215,0.218,12.939,"0.050%",12.973,"0.130%",213.531,221.358,1,0.21
"1457","FTTC","0-385","Urban",3,"FTTC","80","FTTx",73.224,74.845,72.615,17.883,20.651,17.698,14.247,0,14.469,0,0.59,0.367,0.523,0.436,13.62,"0.020%",14.142,"0.010%",222.131,191.708,1,NA
"1458","FTTC","0-385","",NA,"FTTC","40","FTTx",35.165,36.377,35.15,10.078,11.011,10.046,18.596,0.001,18.513,0,0.364,0.347,0.366,0.366,16.656,"0.030%",16.671,"0.000%",288.927,343.629,1,NA
"1459","FTTC","0-385","Urban",2,"FTTC","40","FTTx",34.338,37.609,34.094,1.889,1.98,1.9,NA,NA,NA,NA,0.476,0.361,0.499,0.451,13.676,"0.040%",13.967,"0.010%",NA,NA,1,NA
"1460","FTTC","0-385","Urban",3,"FTTC","80","FTTx",70.758,73.121,70.495,18.596,19.07,18.724,12.288,0.001,12.057,0.006,0.269,0.337,0.276,0.518,11.593,"0.080%",11.77,"0.040%",187.455,181.434,1,NA
"1461","FTTC","0-385","",NA,"FTTC","40","FTTx",24.702,29.157,23.844,9.67,9.971,9.662,16.912,0,15.883,0,0.758,1.276,0.831,1.76,12.836,"0.040%",13.349,"0.000%",312.337,263.392,1,NA
"1462","FTTC","0-385","",NA,"FTTC","40","FTTx",37.828,38.217,37.929,9.654,9.945,9.702,14.226,0,13.813,0,0.373,0.341,NA,NA,11.565,"0.000%",11.581,"0.000%",209.643,181.457,1,NA
"1463","FTTC","0-385","Rural",NA,"FTTC","40","FTTx",18.379,19.268,18.268,1.892,1.977,1.888,32.798,0,33.116,0.003,0.425,0.366,0.433,0.45,22.444,"0.020%",22.341,"0.040%",371.816,387.559,0,NA
"1464","FTTC","0-385","",NA,"FTTC","40","FTTx",37.326,37.832,35.656,9.359,9.729,9.334,11.606,0,11.599,0,0.379,0.349,0.343,0.583,13.425,"0.020%",14.195,"0.000%",277.29,256.27,1,NA
"1465","FTTC","0-385","",NA,"FTTC","40","FTTx",27.155,27.52,NA,1.867,1.888,NA,24.953,0,25.865,0,NA,NA,NA,NA,14.85,"0.670%",NA,"",342.298,NA,NA,NA
"1466","FTTC","0-385","",NA,"FTTC","80","FTTx",35.404,39.633,35.463,17.633,18.032,17.628,13.878,0,13.409,0,0.397,0.346,0.287,0.42,12.746,"0.170%",12.682,"0.030%",288.127,345.715,1,NA
"1467","FTTC","0-385","",NA,"FTTC","80","FTTx",41.357,42.981,NA,18.003,18.777,NA,10.153,0,NA,NA,0.318,0.364,NA,NA,8.146,"0.010%",NA,"",246.525,NA,NA,NA
"1468","FTTC","0-385","",NA,"FTTC","40","FTTx",26.112,30.463,NA,1.649,1.724,NA,21.911,0,21.064,0,NA,NA,NA,NA,26.119,"0.000%",NA,"",441.424,NA,NA,NA
"1469","FTTC","0-385","",NA,"FTTC","40","FTTx",35.691,37.196,NA,1.875,1.879,NA,NA,NA,NA,NA,0.469,0.373,NA,NA,9.025,"0.010%",NA,"",NA,NA,NA,NA
"1470","FTTC","0-385","",NA,"FTTC","40","FTTx",29.352,29.91,NA,1.623,1.63,NA,25.906,0,25.223,0,0.644,0.403,NA,NA,16.696,"0.000%",NA,"",321.738,NA,NA,NA
"1471","FTTC","0-385","Urban",NA,"FTTC","40","FTTx",37.376,37.788,37.306,9.777,10.14,9.741,24.952,0,24.943,0,0.229,0.185,0.225,0.19,24.081,"0.080%",23.964,"0.090%",347.619,401.256,1,NA
"1472","FTTC","0-385","Urban",1,"FTTC","80","FTTx",73.006,74.921,72.085,18.272,19.019,18.25,25.372,0,25.279,0,0.213,0.202,0.217,0.217,24.623,"0.010%",24.955,"0.000%",380.165,348.307,NA,0.2
"1473","FTTC","0-385","Urban",3,"FTTC","80","FTTx",69.231,74.888,69.324,17.957,19.362,17.98,19.787,0,19.878,0,0.212,0.17,0.211,0.191,19.157,"0.130%",19.21,"0.050%",292.535,296.62,1,NA
"1474","FTTC","0-385","",NA,"FTTC","80","FTTx",53.222,54.144,NA,16.952,17.416,NA,27.641,0,27.009,0,0.329,0.32,NA,NA,23.746,"0.000%",NA,"",393.335,NA,NA,NA
"1475","FTTC","0-385","Urban",3,"FTTC","80","FTTx",73.626,74.952,72.195,18.824,19.538,18.861,10.117,0.001,10.19,0,0.315,0.304,0.241,0.274,8.172,"0.060%",8.256,"0.010%",159.185,132.965,1,0.46
"1476","FTTC","0-385","Urban",NA,"FTTC","40","FTTx",27.295,27.909,27.116,6.335,6.556,6.32,18.645,0,18.189,0,0.359,0.351,0.382,0.406,20.455,"0.010%",20.576,"0.010%",329.485,305.24,1,NA
"1477","FTTC","0-385","Urban",NA,"FTTC","40","FTTx",32.4,33.349,31.938,7.234,7.532,7.234,39.898,0,39.911,0,0.353,0.492,0.376,0.707,22.898,"0.030%",22.903,"0.040%",345.903,341.944,NA,NA
"1478","FTTC","0-385","Urban",3,"FTTC","80","FTTx",69.789,72.948,66.649,18.752,19.281,18.809,9.003,0.003,9.248,0.002,0.286,0.325,0.293,0.503,7.672,"0.150%",8.114,"0.030%",153.41,200.883,1,NA
"1479","FTTC","0-385","Urban",3,"FTTC","80","FTTx",73.474,74.944,72.778,18.774,19.285,18.791,20.518,0.001,20.633,0.002,0.292,0.315,0.286,0.383,20.312,"0.090%",20,"0.010%",320.825,309.614,1,NA
"1480","FTTC","0-385","Urban",3,"FTTC","80","FTTx",69.759,74.907,65.523,17.95,19.227,17.893,19.743,0.007,20.452,0,0.285,0.297,0.3,0.582,19.295,"0.050%",19.642,"0.040%",312.401,342.45,1,NA
"1481","FTTC","0-385","Urban",3,"FTTC","80","FTTx",60.207,62.114,59.498,18.311,19.848,18.356,22.179,0,22.18,0,0.298,0.344,0.297,0.373,22.312,"0.080%",22.49,"0.020%",334.01,385.126,1,NA
"1482","FTTC","0-385","Urban",3,"FTTC","80","FTTx",70.752,74.339,69.896,18.484,19.291,18.343,20.183,0,20.446,0,0.324,0.256,0.32,0.299,19.702,"0.560%",19.813,"0.020%",310.382,294.623,1,NA
"1483","FTTC","0-385","Urban",3,"FTTC","40","FTTx",39.275,45.196,38.117,10.538,11.16,10.502,32.488,0,32.597,0,0.354,0.518,0.362,0.634,32.975,"0.020%",33.308,"0.000%",479.591,484.595,1,NA
"1484","FTTC","0-385","Urban",3,"FTTC","80","FTTx",73.298,74.832,70.904,18.945,19.455,18.97,15.308,0,15.563,0,0.227,0.212,0.234,0.297,16.19,"0.040%",16.307,"0.020%",261.617,252.505,1,NA
"1485","FTTC","0-385","Urban",2,"FTTC","80","FTTx",70.991,74.824,66.117,18.859,19.393,18.782,17.171,0,17.23,0,0.293,0.279,0.297,0.299,16.909,"0.050%",17.336,"0.020%",271.911,264.633,1,NA
"1486","FTTC","0-385","Urban",3,"FTTC","80","FTTx",50.76,55.87,49.184,17.706,19.544,17.5,29.781,0,30.034,0,0.291,0.446,0.3,0.858,28.099,"0.080%",28.058,"0.040%",416.463,469.88,1,NA
"1487","FTTC","0-385","Urban",3,"FTTC","80","FTTx",65.078,68.116,65.078,18.072,19.111,18.059,24.455,0,24.486,0,0.247,0.299,0.262,0.349,23.706,"0.060%",23.634,"0.030%",360.341,346.603,1,NA
"1488","FTTC","0-385","Urban",3,"FTTC","80","FTTx",73.641,74.831,72.113,15.932,19.434,16.786,16.028,0,16.163,0,0.236,0.217,0.229,0.255,15.832,"0.110%",15.779,"0.040%",246.135,247.408,1,NA
"1489","FTTC","0-385","Urban",1,"FTTC","80","FTTx",68.821,71.199,66.47,19.069,19.835,19.05,8.352,0.001,8.429,0,0.285,0.293,0.283,0.339,6.515,"0.040%",6.617,"0.000%",140.568,140.601,NA,0.2
"1490","FTTC","0-385","Urban",3,"FTTC","80","FTTx",53.244,53.582,53.264,12.602,12.947,12.633,19.372,0.001,19.385,0,0.401,0.295,0.407,0.313,19.604,"0.050%",19.696,"0.010%",352.162,465.227,1,0.46
"1491","FTTC","0-385","Urban",2,"FTTC","40","FTTx",36.415,36.876,36.066,9.639,9.981,9.622,15.32,0.001,14.753,0,0.334,0.297,0.34,0.41,14.171,"0.160%",14.09,"0.000%",256.357,288.814,1,NA
"1492","FTTC","0-385","",NA,"FTTC","80","FTTx",35.854,37.589,NA,12.621,12.754,NA,18.242,0,18.38,0,0.278,0.326,NA,NA,16.08,"0.010%",NA,"",271.548,NA,NA,NA
"1493","FTTC","0-385","Urban",3,"FTTC","80","FTTx",52.063,54.398,52.059,6.9,7.059,6.882,15.304,0,15.443,0,0.405,0.378,0.398,0.4,15.911,"0.010%",15.856,"0.010%",249.237,259.32,1,0.46
"1494","FTTC","0-385","Urban",4,"FTTC","45","FTTx",40.603,41.992,40.018,4.769,5.371,4.75,41.326,0,41.131,0,0.434,0.335,0.432,0.349,42.678,"0.360%",42.783,"0.230%",618.331,651.093,NA,0.29
"1495","FTTC","0-385","Rural",3,"FTTC","40","FTTx",37.091,37.877,36.118,9.584,10.231,9.633,10.731,0,12.894,0,0.365,0.37,0.36,0.638,6.57,"0.080%",8.512,"0.000%",220.678,273.398,1,NA
"1496","FTTC","0-385","",NA,"FTTC","40","FTTx",10.547,25.662,7.902,5.807,5.989,5.719,25.629,0.001,26.986,0,1.325,1.246,3.597,3.699,25.072,"0.210%",26.111,"0.000%",1485.219,1451.484,1,NA
"1497","FTTC","0-385","Rural",3,"FTTC","40","FTTx",37.575,37.83,37.528,9.412,9.55,9.421,8.112,0,7.939,0,0.361,0.237,0.361,0.26,6.716,"0.030%",6.796,"0.010%",250.503,366.322,1,NA
"1498","FTTC","0-385","Urban",3,"FTTC","80","FTTx",70.688,73.168,68.803,18.745,18.964,18.751,13.464,0.001,13.333,0,0.323,0.383,0.326,0.508,12.319,"0.090%",12.538,"0.000%",188.461,195.729,1,NA
"1499","FTTC","0-385","Urban",3,"FTTC","40","FTTx",37.679,37.949,37.667,9.543,9.743,9.529,12.009,0,11.72,0,0.233,0.171,0.23,0.169,10.732,"0.010%",10.769,"0.010%",203.915,188.157,1,NA
"1500","FTTC","0-385","Urban",3,"FTTC","80","FTTx",75.099,75.586,75.015,18.778,19.065,18.777,NA,NA,NA,NA,0.263,0.23,0.292,0.273,15.057,"0.010%",15.157,"0.010%",NA,NA,1,NA
"1501","FTTC","0-385","Urban",3,"FTTC","40","FTTx",36.895,37.445,36.064,10.089,11.222,10.078,20.404,0,20.488,0,0.246,0.189,0.241,0.226,20.517,"0.020%",20.396,"0.020%",298.415,314.382,1,NA
"1502","FTTC","0-385","Rural",3,"FTTC","80","FTTx",73.44,74.935,73.213,19.036,19.416,19.004,NA,NA,NA,NA,0.218,0.188,0.214,0.202,12.634,"0.110%",12.86,"0.070%",NA,NA,1,0.35
"1503","FTTC","0-385","Urban",3,"FTTC","40","FTTx",37.397,37.905,37.398,9.498,9.651,9.501,14.207,0,13.361,0.002,0.37,0.315,0.363,0.323,16.005,"0.040%",16.035,"0.010%",314.161,348.281,1,NA
"1504","FTTC","0-385","Urban",3,"FTTC","40","FTTx",37.393,37.789,37.352,1.86,1.892,1.859,NA,NA,NA,NA,0.484,0.367,0.572,0.46,8.574,"0.020%",8.738,"0.010%",NA,NA,1,0.28
"1505","FTTC","0-385","Urban",3,"FTTC","40","FTTx",36.905,37.742,35.042,1.863,1.892,1.864,NA,NA,NA,NA,0.468,0.386,0.501,0.514,9.025,"0.040%",10.424,"0.100%",NA,NA,1,0.28
"1506","FTTC","0-385","Urban",3,"FTTC","80","FTTx",70.923,74.079,69.555,18.505,18.948,18.454,26.442,0,26.451,0,0.299,0.343,0.347,0.399,25.955,"0.030%",26.012,"0.050%",388.512,380.009,1,NA
"1507","FTTC","0-385","Urban",3,"FTTC","40","FTTx",37.403,37.987,36.572,9.756,9.838,9.751,12.852,0,12.82,0,0.232,0.302,0.229,0.379,14.749,"0.050%",14.838,"0.050%",245.736,281.082,1,0.19
"1508","FTTC","0-385","Urban",3,"FTTC","80","FTTx",44.302,45.552,44.505,11.855,11.958,11.844,14.493,0.001,14.681,0.005,0.4,0.313,0.411,0.433,13.762,"0.090%",13.834,"0.010%",220.234,233.269,1,NA
"1509","FTTC","0-385","",NA,"FTTC","40","FTTx",37.185,37.498,36.581,8.833,8.964,8.856,8.113,0,8.034,0,0.285,0.225,NA,NA,6.752,"0.040%",7.071,"0.080%",208.182,NA,1,NA
"1510","FTTC","0-385","Urban",3,"FTTC","40","FTTx",36.332,38.555,35.919,9.482,9.646,9.474,11.224,0,11.29,0.002,0.284,0.276,0.288,0.298,9.271,"0.050%",9.364,"0.020%",196.932,230.438,1,NA
"1511","FTTC","0-385","Urban",3,"FTTC","40","FTTx",36.362,37.389,36.408,9.601,10.082,9.59,10.274,0.001,10.208,0.002,0.33,0.315,0.335,0.467,9.557,"0.040%",9.737,"0.020%",182.535,200,1,0.2
"1512","FTTC","0-385","Urban",3,"FTTC","80","FTTx",70.766,72.92,68.895,17.179,17.487,17.207,NA,NA,NA,NA,0.257,0.251,0.271,0.39,10.691,"0.010%",10.941,"0.010%",179.824,171.679,1,NA
"1513","FTTC","0-385","",NA,"FTTC","40","FTTx",31.18,31.498,31.318,6.85,7.024,6.754,25.321,0,25.487,0,0.381,0.314,0.349,0.436,25.849,"0.010%",25.547,"0.000%",373.538,370.179,1,NA
"1514","FTTC","0-385","Urban",3,"FTTC","80","FTTx",74.423,74.766,74.198,18.646,18.852,18.649,8.859,0,9.04,0,0.268,0.286,0.358,0.501,13.575,"0.010%",13.916,"0.010%",200.348,240.767,1,0.14
"1515","FTTC","0-385","Urban",NA,"FTTC","80","FTTx",71.237,72.247,69.625,18.545,18.708,18.548,12.869,0.001,13.169,0.002,0.323,0.384,0.32,0.534,11.434,"0.050%",11.755,"0.020%",185.247,231.929,1,NA
"1516","FTTC","0-385","Urban",3,"FTTC","80","FTTx",73.578,74.69,73.484,18.538,19.192,18.518,20.171,0,20.043,0.002,0.297,0.257,0.31,0.262,19.209,"0.010%",19.153,"0.030%",344.682,355.467,1,NA
"1517","FTTC","0-385","Urban",3,"FTTC","80","FTTx",70.557,74.238,NA,18.541,18.739,NA,21.698,0,22.266,0,0.203,0.184,NA,NA,21.122,"0.750%",NA,"",354.186,NA,NA,NA
